location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NC_37141,2020-01-28,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,2.8,3.33,10.4,4.8,9.73,2.8,9.6,6.0,,4.0,5.73,4.27,2.0,5.2,,,23.86,3.07,7.6,3.73,,6.0,2.67,9.6,5.6,,4.0,,6.53,6.8,3.47,3.73,4.13,,5.33,3.2,2.0,8.8,,42.93,7.33,3.73,8.4,2.67,5.2,4.93,3.47,3.33,5.33,41.86,3.2,,2.93,3.2,5.47,8.93,,2.67,3.87,3.07,9.33,6.0,4.67,,3.73,5.33,2.4,8.191358,3.314815,13.654321,1.42875,3.652778,73.673537
US_NC_37141,2020-01-29,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,1.97,4.06,7.34,3.67,11.01,3.27,8.12,8.12,2.36,5.5,5.63,3.8,2.62,5.9,,2.62,19.0,2.62,8.25,3.27,,3.93,2.62,9.83,5.24,2.1,2.49,1.97,4.59,5.63,2.23,4.06,3.8,2.23,5.9,3.14,3.41,8.12,,39.3,7.08,3.8,10.87,3.27,4.19,4.85,2.23,3.01,6.68,39.44,,1.97,2.36,,4.85,10.48,2.1,3.14,2.1,3.27,5.76,4.46,4.98,,4.06,4.98,,5.141975,-0.320988,12.364198,0.0,0.555556,73.835341
US_NC_37141,2020-01-30,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,2.35,5.08,8.6,5.74,13.43,2.74,7.17,7.17,1.82,4.82,5.48,3.52,2.35,3.52,1.96,3.0,29.2,3.39,10.56,3.65,2.09,7.43,2.87,9.78,6.13,,,2.48,6.13,6.65,2.61,2.22,4.56,,4.17,,3.52,10.3,2.48,35.85,6.26,4.69,7.17,2.09,5.87,4.69,1.82,2.61,5.61,35.72,2.61,2.09,2.74,3.13,7.43,7.82,2.48,2.22,3.52,3.26,5.87,4.82,5.87,2.87,3.91,3.91,,7.87037,2.524691,11.925926,0.536222,1.472222,64.392487
US_NC_37141,2020-01-31,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,,5.73,8.33,4.69,12.11,2.34,6.64,5.47,2.73,2.73,6.25,2.08,1.95,4.43,1.95,2.47,30.08,3.78,8.72,2.34,3.39,5.99,,10.68,4.95,,3.39,3.0,4.43,5.08,1.95,2.6,4.17,,4.04,,1.82,5.6,2.47,35.42,4.69,3.52,6.25,3.25,3.91,4.43,,2.73,6.38,35.55,2.08,2.47,2.73,2.21,7.42,6.38,2.34,2.87,3.39,2.87,4.95,5.73,4.04,1.95,3.52,3.91,2.34,5.432099,1.574074,10.981481,2.286,1.729167,77.898101
US_NC_37141,2020-02-01,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,2.33,4.96,7.91,4.65,10.7,2.33,7.44,6.82,,2.79,8.37,4.34,2.95,3.72,,2.79,25.74,5.43,11.78,3.88,3.41,4.34,2.79,7.91,4.19,2.64,2.33,2.95,3.88,6.82,,4.5,6.2,,5.74,3.41,3.72,7.13,2.33,31.94,7.13,2.17,7.29,4.81,4.96,6.67,,3.26,7.13,45.12,2.33,,2.48,3.88,3.41,8.53,2.17,,4.19,2.79,5.27,3.88,4.5,2.33,3.1,2.64,2.64,7.160494,4.228395,10.030864,25.05075,6.333333,95.284659
US_NC_37141,2020-02-02,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,2.87,4.99,6.35,3.63,8.77,,8.16,7.56,,3.02,5.74,5.74,3.33,4.69,,,20.11,4.38,10.43,3.33,2.12,5.14,3.63,8.46,4.84,2.57,,4.23,7.56,4.54,2.87,4.99,6.2,,5.89,,3.17,7.11,2.12,26.91,4.38,2.57,7.41,4.38,2.87,6.65,3.17,,4.23,43.69,,2.42,2.12,,3.33,7.11,,,,3.17,7.56,5.14,3.63,3.63,3.33,2.87,,8.45679,3.179012,16.037037,1.834444,3.680556,72.376333
US_NC_37141,2020-02-03,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,2.58,5.41,7.34,4.64,10.82,2.83,7.98,6.31,3.6,4.12,5.67,4.38,1.93,3.22,,,22.02,2.7,9.4,2.32,3.86,5.67,3.6,8.88,3.73,,,4.12,5.02,7.73,2.58,4.89,3.35,2.45,5.54,,,9.66,2.45,32.96,7.73,2.06,7.47,2.83,3.73,6.18,,2.32,4.76,39.66,2.06,2.06,2.32,2.96,4.89,6.7,2.58,,3.48,,5.67,3.09,3.48,2.83,3.86,4.38,2.83,13.925926,6.166667,22.432099,0.028222,4.097222,51.324875
US_NC_37141,2020-02-04,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,2.2,4.68,7.84,4.27,10.05,2.06,9.49,6.47,3.03,4.82,5.64,5.64,,2.62,,3.17,28.21,3.85,11.42,3.3,2.75,4.95,,11.28,5.78,1.93,3.03,3.44,4.4,8.81,,4.82,4.95,2.62,5.37,2.06,2.2,9.63,2.62,34.68,6.74,1.93,4.82,2.62,6.47,6.47,4.13,2.48,7.43,41.42,,2.48,2.48,,4.54,7.16,,,4.13,4.4,7.29,4.95,5.09,2.2,2.75,3.85,2.2,16.049383,10.5,23.290123,0.0,7.9375,58.642328
US_NC_37141,2020-02-05,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,2.99,4.56,7.29,5.73,10.94,3.12,8.85,5.34,2.99,4.3,6.9,5.34,1.95,3.77,2.08,2.47,22.78,4.3,10.15,2.34,2.21,5.6,3.65,10.8,4.17,,3.38,3.25,6.64,6.12,2.86,6.25,6.51,2.6,3.77,3.25,4.43,6.38,2.34,26.95,5.86,4.95,7.55,2.47,3.12,4.43,3.38,2.47,5.86,37.62,1.95,2.21,2.6,2.73,5.99,7.03,1.82,3.65,2.86,4.69,5.08,5.21,5.08,2.34,2.73,4.69,2.21,16.925926,13.395062,22.388889,0.1905,12.430556,74.461011
US_NC_37141,2020-02-06,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,2.75,5.49,8.12,5.49,11.74,4.75,7.49,5.49,3.25,5.74,5.99,6.24,2.37,2.62,1.75,3.12,25.6,3.0,10.86,2.62,3.62,5.74,3.75,9.12,5.37,2.12,2.62,3.0,3.75,6.12,,4.25,4.12,,4.87,2.0,2.62,8.37,1.87,31.59,7.99,2.12,6.99,3.12,4.99,4.12,2.87,,6.24,39.58,2.25,,4.0,2.5,6.37,6.74,,2.0,,3.25,6.12,4.62,6.24,3.5,2.37,2.12,,19.493827,15.814815,23.567901,2.612571,17.152778,83.490331
US_NC_37141,2020-02-07,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,,5.29,7.61,2.97,8.0,3.35,8.64,3.87,1.81,4.0,5.16,3.23,,3.23,,2.45,21.93,3.87,9.55,2.84,1.94,4.39,2.06,7.48,5.68,3.1,2.84,2.84,4.77,4.64,3.35,3.87,3.1,,4.39,2.19,2.58,8.0,2.06,31.74,7.1,2.45,7.22,,4.9,4.39,3.74,1.94,5.68,32.9,1.81,3.61,2.45,,4.52,6.19,1.94,2.45,3.48,,4.77,4.13,4.39,,4.0,4.39,,15.382716,9.611111,20.283951,36.938857,9.520833,68.149199
US_NC_37141,2020-02-08,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,4.3,4.94,7.01,3.99,11.0,2.55,7.17,7.01,4.14,2.71,9.73,3.19,,,2.39,,24.87,3.83,13.55,,3.03,5.1,,8.77,3.83,,,3.03,6.38,4.94,3.99,4.46,3.99,,2.39,2.71,2.87,7.01,2.39,28.86,7.97,3.03,7.49,3.35,3.99,4.14,2.55,2.39,7.81,41.77,,,2.71,2.39,7.65,6.38,,,3.19,2.39,6.54,,2.87,,4.78,2.87,,5.746914,1.012346,10.055556,6.25475,-2.388889,56.382746
US_NC_37141,2020-02-09,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,3.08,5.7,10.62,6.47,10.93,,8.16,4.77,,,6.78,2.62,4.0,3.54,3.23,,22.48,4.62,13.09,2.77,2.77,6.47,3.7,9.86,4.47,,2.77,3.54,5.7,6.62,3.23,5.7,4.77,,5.08,,2.93,6.47,,28.33,4.77,4.16,7.39,3.08,3.85,5.24,3.7,,5.7,42.81,4.47,,2.31,,4.47,8.31,3.08,2.62,5.39,2.31,6.01,4.0,3.39,,3.23,3.39,,6.666667,0.716049,12.679012,0.0,0.506944,65.198955
US_NC_37141,2020-02-10,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,2.86,5.34,9.11,4.17,10.67,3.38,7.29,4.3,,5.47,7.55,4.04,2.73,4.3,2.08,3.9,25.77,2.73,12.11,2.73,,4.3,3.25,7.94,4.04,2.08,2.34,3.25,5.47,7.94,2.73,4.17,4.82,2.08,6.51,,3.12,9.63,,39.57,7.81,3.52,8.59,3.38,4.56,7.03,,2.47,5.73,44.26,2.73,,2.86,,2.6,8.46,,2.34,4.43,3.77,5.34,4.3,6.51,2.6,3.9,4.17,2.34,11.666667,2.222222,21.216049,0.0,6.861111,72.877256
US_NC_37141,2020-02-11,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,2.84,4.39,8.27,3.36,13.96,2.07,9.05,7.37,2.84,3.88,6.33,2.71,2.58,5.17,,3.49,19.64,3.62,9.82,2.58,,5.95,3.62,9.43,5.43,,2.97,3.75,5.04,6.85,2.71,3.1,4.52,1.94,4.01,3.1,2.33,9.56,2.2,30.63,8.79,2.58,7.88,3.1,3.23,5.56,2.07,2.07,4.78,40.32,2.2,2.07,2.71,1.81,6.72,8.53,,3.1,3.49,2.97,6.98,3.88,5.04,2.07,3.62,3.23,2.46,19.969136,16.012346,24.382716,0.1905,16.347222,77.917577
US_NC_37141,2020-02-12,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,2.08,4.69,7.82,2.73,12.76,3.39,8.73,5.21,,4.69,6.51,4.82,3.26,5.08,,3.13,20.84,3.39,10.03,3.78,1.82,4.95,1.82,10.68,3.78,,4.43,3.39,4.3,5.99,2.6,3.65,4.95,,5.99,,3.26,8.47,1.95,30.74,6.64,3.26,8.47,2.87,5.86,4.95,2.73,2.48,5.73,41.29,3.52,,2.21,,3.26,5.34,,1.95,3.26,2.87,6.64,3.13,4.95,3.78,4.43,3.0,,17.364198,13.734568,23.074074,0.072571,13.694444,78.619156
US_NC_37141,2020-02-13,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,3.02,5.13,6.31,4.21,10.65,3.42,9.6,5.52,2.76,4.73,7.76,3.94,,4.21,,2.5,21.04,2.63,10.78,3.42,,5.92,,12.62,3.94,,2.37,3.55,6.18,5.66,2.5,3.42,5.0,,3.81,1.97,,7.63,2.37,33.8,7.63,2.89,7.36,2.89,7.23,5.79,,,6.58,42.48,2.89,,1.84,2.76,3.68,6.58,,,3.68,3.94,7.1,5.79,3.81,2.63,3.55,2.5,2.5,19.481481,13.055556,25.882716,1.61925,16.444444,82.172234
US_NC_37141,2020-02-14,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,,,,,,2.73,2.6,6.42,3.01,9.43,3.55,6.29,6.15,2.19,3.42,5.19,2.73,,2.73,,2.46,17.49,2.19,5.47,2.73,3.01,3.83,2.19,9.02,6.15,2.05,4.37,2.19,6.01,5.6,,3.83,2.6,,5.33,,3.01,9.02,,35.8,5.74,3.42,5.19,3.55,2.87,4.78,2.46,2.6,4.65,34.71,2.19,,3.42,2.73,3.96,6.15,,3.55,3.01,1.91,5.06,4.51,4.92,2.46,2.19,3.01,,11.864198,7.901235,17.419753,2.483556,3.777778,58.437904
US_NC_37141,2020-02-15,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,6,-2,,3,,3.33,6.51,10.47,4.13,10.95,3.02,6.03,7.3,,3.81,6.51,5.55,,3.97,,,20.16,3.02,11.43,3.33,2.54,5.08,2.38,9.52,3.97,3.33,,3.49,4.6,5.55,3.65,3.81,4.44,2.22,5.24,2.86,4.44,7.62,2.22,26.66,6.35,3.65,6.82,2.86,4.76,5.24,2.7,3.49,7.3,41.9,2.22,,2.54,3.02,5.24,7.62,,2.54,3.65,3.33,6.51,4.44,4.76,,2.54,2.7,2.54,5.339506,0.493827,11.549383,0.0,-3.055556,55.313907
US_NC_37141,2020-02-16,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,7,0,,1,,3.67,5.04,7.94,5.34,10.08,,7.63,7.63,2.29,3.21,7.33,5.04,3.51,2.6,,2.29,21.07,3.97,9.47,3.36,,5.65,,9.47,4.89,2.44,3.51,3.36,3.21,4.28,4.28,3.97,5.96,,5.96,2.29,3.67,6.72,,27.48,5.96,3.67,8.24,4.73,3.97,4.58,3.97,,6.57,44.28,,,3.36,2.14,,7.63,,2.6,3.21,2.9,7.02,3.97,6.26,2.9,,2.44,2.29,7.518519,1.006173,13.888889,0.3175,1.381944,66.335687
US_NC_37141,2020-02-17,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,13,0,,-11,2,3.23,4.12,7.94,5.73,13.23,2.5,9.99,8.67,2.79,3.67,8.38,3.82,,3.53,2.06,,21.46,3.38,12.93,2.79,2.94,5.44,3.09,8.08,4.12,,2.06,2.79,5.88,6.32,,5.44,4.85,2.65,5.14,4.56,4.7,10.58,3.09,27.63,7.05,3.82,7.64,5.14,5.29,5.14,2.79,2.79,5.73,48.05,2.35,,3.53,3.23,3.97,8.23,,2.2,,2.65,5.88,4.85,5.73,3.09,3.53,3.38,3.23,11.265432,7.617284,16.04321,6.38175,7.854167,79.596344
US_NC_37141,2020-02-18,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,6,1,,3,0,2.83,4.25,8.1,5.27,10.55,2.44,7.85,6.04,,5.27,6.95,3.73,,2.7,3.22,2.57,19.04,3.22,9.0,2.31,3.6,5.14,2.7,7.2,3.86,,2.57,3.09,5.66,6.04,2.44,5.14,4.63,,5.27,2.44,4.25,8.62,2.57,33.83,7.85,3.34,7.07,2.31,3.86,6.17,3.99,2.7,5.53,38.59,2.06,,2.57,2.57,3.34,7.07,1.93,,3.73,3.34,6.95,2.83,5.27,1.8,2.57,3.73,3.22,11.839506,6.740741,17.481481,1.27,8.951389,82.689983
US_NC_37141,2020-02-19,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,0,-3,,1,3,2.63,5.01,8.01,4.76,12.52,4.01,8.14,5.26,,3.88,7.51,3.25,2.0,3.88,,2.88,19.28,2.38,8.26,3.38,1.75,5.88,2.75,9.64,5.63,2.38,3.25,2.5,5.63,7.14,2.5,3.0,3.51,,5.13,,2.5,7.26,3.38,27.8,7.01,3.88,7.26,2.63,5.01,5.26,1.75,,6.51,39.44,,2.75,2.0,2.13,4.63,6.64,,2.38,2.88,2.5,4.63,3.38,5.13,3.51,3.51,3.88,2.13,13.024691,8.154321,16.839506,6.1595,10.861111,87.330574
US_NC_37141,2020-02-20,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,-2,3,,-1,4,,4.12,5.62,4.99,10.48,1.75,6.37,5.87,,3.62,4.37,5.37,1.75,4.62,,2.5,16.6,2.5,7.74,3.12,2.75,5.49,,6.62,5.74,,2.5,1.75,3.99,4.87,2.37,2.75,5.12,2.0,4.99,2.12,1.75,6.62,2.12,27.33,5.99,3.49,6.86,3.0,4.62,4.74,2.75,,7.11,36.82,2.87,1.87,2.25,1.87,5.24,7.11,1.75,,2.5,3.49,3.74,4.12,4.24,2.87,2.37,1.87,2.0,6.975309,3.098765,10.802469,1.93675,1.680556,69.787981
US_NC_37141,2020-02-21,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,-12,-13,,-23,11,2.26,5.28,8.44,4.52,13.12,3.77,7.54,6.18,2.11,5.73,6.18,3.47,2.56,3.17,,3.17,19.6,4.07,9.2,3.32,2.41,5.58,4.07,7.54,5.73,,2.41,3.02,5.58,5.28,3.62,2.11,6.79,2.11,5.43,,2.87,7.99,2.56,25.78,6.03,3.47,10.4,2.41,6.18,6.79,3.02,,4.83,40.26,,,3.02,3.47,5.28,7.69,,,2.87,2.26,6.18,4.37,3.77,2.11,2.71,3.77,,1.339506,-0.333333,4.888889,22.89175,-2.284722,77.403239
US_NC_37141,2020-02-22,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,0,-6,,-3,,,4.54,8.77,6.27,11.44,2.19,8.93,5.8,2.19,3.29,6.11,3.45,2.35,2.35,,4.54,20.05,2.82,9.24,3.45,,4.7,2.82,6.58,4.86,,2.82,4.23,4.23,5.17,,4.39,6.27,,7.36,2.19,4.23,5.48,,23.97,6.27,3.76,8.46,5.33,3.76,6.42,2.82,3.76,5.48,39.64,2.98,2.35,2.82,,3.92,6.42,,3.13,3.92,,5.95,3.92,4.7,2.66,2.98,,2.35,1.487654,-4.734568,10.154321,0.423333,-5.506944,60.020766
US_NC_37141,2020-02-23,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,11,-1,,4,,2.47,4.94,8.49,5.56,14.04,,6.33,7.1,,3.7,6.33,3.55,3.7,3.55,2.31,2.16,19.91,3.86,8.64,3.4,3.7,5.87,3.24,8.95,7.1,2.16,,3.24,6.33,5.56,2.93,5.25,5.09,2.47,5.56,2.47,2.47,7.56,2.47,29.02,6.48,3.7,11.57,3.09,5.09,5.09,3.55,3.24,6.79,43.68,3.55,2.78,3.09,,5.87,11.57,2.62,3.24,2.93,3.55,7.1,6.17,3.7,,4.94,2.31,4.17,6.481481,-1.697531,15.932099,0.169333,-1.895833,56.252968
US_NC_37141,2020-02-24,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,3,-3,,4,0,3.17,4.57,8.63,3.17,11.29,2.67,11.17,7.36,2.41,3.81,7.49,3.93,2.16,4.44,,3.3,17.39,3.55,9.52,3.05,2.03,2.54,2.79,9.52,4.7,,3.3,3.17,6.09,5.08,2.28,2.16,2.79,,3.81,2.28,3.05,10.79,2.54,33.5,6.98,3.81,8.63,3.68,3.81,5.84,2.79,3.17,5.84,44.03,,1.9,3.05,2.67,4.82,9.39,2.28,4.06,3.55,2.41,5.84,4.19,2.92,2.79,5.08,3.55,2.67,9.691358,5.746914,13.975309,0.870857,4.645833,71.799069
US_NC_37141,2020-02-25,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,3,-4,,4,2,2.89,4.73,9.6,4.73,12.49,2.1,9.73,6.57,2.89,3.94,8.68,4.34,2.1,3.02,1.97,3.42,25.51,3.42,8.41,2.1,2.76,5.13,2.5,8.81,4.73,3.02,2.76,4.6,5.0,6.18,1.84,4.34,5.92,1.84,4.87,2.63,4.34,8.55,,36.42,8.15,3.55,8.94,3.55,6.44,5.26,3.94,2.89,6.31,42.99,2.89,2.23,3.94,2.63,4.73,9.6,3.42,3.29,2.37,2.89,5.65,4.08,5.26,2.1,3.94,4.08,3.02,14.888889,9.444444,20.376543,4.463143,13.430556,90.695438
US_NC_37141,2020-02-26,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,6,-2,,4,0,2.3,4.6,6.78,2.81,11.76,2.81,9.33,5.88,1.92,3.2,5.5,3.96,2.94,4.47,2.17,,29.15,4.47,13.29,4.09,,5.62,1.79,7.93,5.37,,2.94,1.92,4.09,6.39,2.43,4.86,3.83,1.79,4.22,1.92,2.3,8.31,,47.3,6.65,3.83,7.42,3.58,5.75,3.32,3.2,,6.01,43.98,2.43,,2.43,2.3,6.01,7.67,2.56,2.17,2.94,2.17,8.05,4.22,6.01,,3.07,2.43,2.04,16.796296,13.709877,20.12963,2.54,15.736111,92.686479
