location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19123,2022-03-26,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4887,87,0,9746,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,3,-7,,,9.38,,7.34,9.79,6.12,10.61,17.95,9.79,7.34,38.35,11.83,7.34,2.294444,-2.316667,7.516667,0.0,-6.981481,50.476336
US_IA_19123,2022-03-27,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4887,87,0,9746,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-21,,6.6,7.38,,,6.6,8.15,5.83,15.15,,,31.07,6.21,,-0.966667,-5.633333,4.333333,0.0,-8.858025,55.050096
US_IA_19123,2022-03-28,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4887,87,0,9746,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,8,-12,3,6.84,9.13,5.87,7.5,10.43,6.19,6.84,22.16,4.56,,36.18,8.15,5.21,0.166667,-4.983333,7.505556,0.0,-10.290123,45.079209
US_IA_19123,2022-03-29,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4887,87,2,9748,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,2,-9,4,6.79,7.43,9.05,4.85,8.08,9.7,9.37,16.48,,6.46,40.41,6.79,4.53,4.705556,1.694444,10.983333,0.0,-4.679012,50.661685
US_IA_19123,2022-03-30,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4887,87,6,9754,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-12,2,,9.47,,4.9,6.86,10.78,12.08,19.92,4.57,7.51,41.8,6.21,6.21,6.877778,3.055556,12.1,6.313714,4.345679,83.435117
US_IA_19123,2022-03-31,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4887,87,4,9758,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,3,-13,5,,8.72,8.4,,9.69,9.05,13.25,18.74,4.85,7.11,31.99,6.46,6.79,1.188889,0.372222,2.877778,0.290286,-0.006173,91.537037
US_IA_19123,2022-04-01,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4887,87,6,9764,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-10,-5,7.23,9.64,5.17,,8.61,6.89,8.96,21.01,,8.96,29.28,7.23,4.82,1.677778,-3.988889,9.811111,0.2286,-3.006173,71.233115
US_IA_19123,2022-04-02,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4887,87,1,9765,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,13,-3,,11.58,7.44,,6.2,7.86,11.99,,18.2,,9.92,33.91,6.62,,6.005556,2.727778,12.988889,1.923143,1.932099,75.150888
US_IA_19123,2022-04-03,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4887,87,0,9765,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-22,,,9.59,8.44,,5.75,8.44,5.75,21.86,,9.2,36.81,,5.75,5.677778,-0.35,11.85,1.27,0.944444,71.205963
US_IA_19123,2022-04-04,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4887,87,0,9765,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,11,-15,2,,10.26,8.98,,4.81,,10.58,24.05,5.13,6.73,39.44,8.02,5.13,6.916667,2.233333,12.261111,1.04775,3.45679,78.384329
US_IA_19123,2022-04-05,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4887,87,3,9768,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,3,-12,3,6.49,11.04,10.07,5.52,10.07,10.71,9.09,24.03,9.09,12.34,37.02,10.39,6.17,6.544444,1.072222,13.572222,0.580571,4.013889,83.472965
US_IA_19123,2022-04-06,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,5,0,4892,87,1,9769,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-13,2,,7.91,9.23,4.62,6.26,8.57,6.92,21.43,,,41.53,5.6,7.91,7.983333,4.327778,12.727778,2.104571,3.876543,75.002919
US_IA_19123,2022-04-07,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4892,87,1,9770,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,0,-14,6,6.36,8.26,8.26,5.72,7.94,11.44,10.17,16.52,5.08,5.4,35.59,,7.63,4.177778,2.566667,6.022222,0.217714,0.006173,74.309401
US_IA_19123,2022-04-08,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4892,87,4,9774,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,20,-9,-2,,8.7,8.7,,8.7,7.69,5.69,18.06,6.69,5.02,35.79,5.02,9.37,1.9,0.061111,6.794444,0.7112,-0.864198,82.053324
US_IA_19123,2022-04-09,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4892,87,0,9774,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,15,1,,,12.47,,6.45,9.03,7.31,6.45,16.77,,6.88,43.44,8.17,7.31,4.205556,-2.794444,13.738889,0.0,-3.864198,55.844372
US_IA_19123,2022-04-10,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4892,87,0,9774,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-26,,8.19,14.74,6.55,6.55,9.42,9.83,8.6,23.34,5.73,6.14,45.45,7.37,,11.111111,3.661111,24.361111,0.0,-0.364198,45.016372
US_IA_19123,2022-04-11,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4892,87,0,9774,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,17,-12,1,6.48,9.54,8.86,,8.52,9.2,8.52,21.81,,7.16,34.77,,8.86,12.305556,4.794444,22.488889,0.0,0.598765,44.664063
US_IA_19123,2022-04-12,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4892,87,3,9777,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,7,-10,2,5.34,11.61,9.42,8.16,4.71,12.55,5.96,21.97,5.96,,40.8,6.28,7.53,12.344444,4.905556,24.577778,0.0,4.160494,57.299228
US_IA_19123,2022-04-13,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,4893,87,3,9780,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-12,3,4.55,7.16,7.8,5.2,6.83,11.06,6.18,22.44,5.53,6.5,36.1,4.88,,11.577778,0.027778,25.05,0.798286,7.580247,76.04869
US_IA_19123,2022-04-14,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4893,87,4,9784,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,12,-14,3,7.06,9.74,6.05,,8.4,13.1,6.38,18.14,6.05,6.38,40.66,7.39,,3.716667,-1.366667,11.711111,0.4064,-6.685185,46.574373
US_IA_19123,2022-04-15,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4893,87,3,9787,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-43,2,,10.92,10.14,,10.14,9.75,8.97,24.96,5.85,7.41,34.71,10.14,5.85,5.283333,0.183333,10.761111,0.0,-7.895062,37.857003
US_IA_19123,2022-04-16,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4893,87,1,9788,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,14,-14,,,11.18,9.46,,8.6,8.17,,15.91,8.17,10.32,28.81,,,3.477778,-2.7,9.961111,0.0,-6.012346,49.579644
US_IA_19123,2022-04-17,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4893,87,0,9788,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-8,-40,,9.2,10.4,8.0,6.8,,8.8,,21.2,9.6,5.6,37.2,6.4,7.2,2.261111,-1.05,7.866667,0.28575,-5.222222,57.18053
US_IA_19123,2022-04-18,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4893,87,0,9788,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,11,-18,5,,8.63,6.64,,9.29,9.63,9.63,25.23,6.97,12.95,36.84,7.97,,1.488889,-1.383333,6.888889,1.312333,-1.574074,79.830907
US_IA_19123,2022-04-19,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4893,87,0,9788,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,8,-13,2,4.6,12.82,8.21,,12.16,9.53,7.56,24.97,6.9,,42.06,,5.59,2.166667,-5.216667,8.838889,0.0,-5.41358,56.984361
US_IA_19123,2022-04-20,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,5,0,4898,87,7,9795,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-13,2,,10.49,7.95,4.45,8.59,9.54,6.04,24.17,7.0,4.77,36.89,5.41,8.59,7.883333,6.75,9.238889,4.463143,2.246914,67.593877
US_IA_19123,2022-04-21,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4898,87,3,9798,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,12,-15,2,,9.4,9.06,5.04,12.42,12.42,6.04,23.5,6.38,9.74,36.93,9.74,5.04,9.805556,2.755556,19.005556,3.52425,7.351852,84.006712
US_IA_19123,2022-04-22,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4898,87,3,9801,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,29,-10,-3,,11.89,,7.92,8.59,12.22,8.26,22.12,,7.26,36.98,8.26,,16.338889,12.455556,26.366667,1.161143,12.561728,77.651443
US_IA_19123,2022-04-23,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4898,87,2,9803,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,16,-4,,,9.41,6.96,,8.19,8.6,,26.61,,,34.38,7.37,7.37,21.488889,18.283333,25.405556,7.9375,14.395062,64.156433
US_IA_19123,2022-04-24,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4898,87,0,9803,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-22,,6.5,13.42,10.57,5.69,12.2,,8.95,27.24,,6.91,44.72,8.13,5.69,14.194444,8.561111,21.138889,5.733143,7.17284,62.238642
US_IA_19123,2022-04-25,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4898,87,0,9803,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,14,-16,3,5.55,12.73,8.49,4.9,10.12,12.08,9.47,19.26,7.83,,41.14,7.51,7.51,6.845679,3.487654,14.475309,0.0,0.209877,62.694194
US_IA_19123,2022-04-26,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4898,87,5,9808,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,9,-9,1,5.17,13.79,10.34,,6.89,14.47,10.34,22.06,7.58,6.2,43.77,4.83,5.86,4.141975,-2.432099,14.444444,0.03175,-2.271605,63.088944
US_IA_19123,2022-04-27,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,12,0,4910,87,1,9809,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-12,-1,6.04,13.42,6.38,7.05,6.04,9.4,8.05,19.13,6.38,9.4,41.62,5.03,6.04,11.166667,2.938272,23.0,0.0,1.339506,50.912043
US_IA_19123,2022-04-28,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4910,87,2,9811,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,7,-14,2,,13.42,9.06,,9.39,8.05,7.38,18.79,,,33.55,5.37,4.7,10.993827,5.45679,21.055556,0.423333,4.419753,63.976364
US_IA_19123,2022-04-29,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4910,87,3,9814,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-11,-4,4.74,11.17,,4.74,7.45,9.82,9.48,23.7,5.08,7.45,36.57,7.79,7.11,13.716049,11.524691,17.055556,2.243667,11.512346,86.695477
US_IA_19123,2022-04-30,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4910,87,1,9815,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,24,-16,,,8.69,11.59,,7.86,7.86,7.03,19.86,,7.45,25.65,7.03,,15.080247,11.098765,18.111111,3.6068,11.802469,81.010127
US_IA_19123,2022-05-01,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4910,87,0,9815,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-24,,12.62,7.27,8.03,,8.42,9.18,7.27,25.25,5.74,8.03,44.76,5.74,,9.160494,7.154321,11.858025,0.0,5.41358,77.559236
US_IA_19123,2022-05-02,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4910,87,0,9815,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,22,-15,1,,12.4,7.5,,9.46,8.81,7.5,23.82,,6.53,42.42,5.87,6.2,8.771605,4.179012,11.839506,0.0,4.04321,72.449576
US_IA_19123,2022-05-03,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4910,87,5,9820,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-11,2,,12.52,,5.78,10.59,9.63,8.34,22.78,4.81,7.06,37.87,8.66,5.13,8.623457,7.123457,11.160494,13.377333,7.314815,91.574868
US_IA_19123,2022-05-04,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,6,0,4916,87,2,9822,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-13,-1,5.72,12.46,7.41,8.42,9.76,11.45,10.44,21.88,6.06,7.41,38.72,8.08,5.72,10.561111,5.944444,15.944444,0.2794,6.691358,80.212195
US_IA_19123,2022-05-05,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4916,87,0,9822,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,19,-15,3,6.22,8.98,8.63,,10.02,11.05,9.67,28.32,,4.83,35.57,5.87,,12.244444,10.438889,15.272222,0.0,10.111111,86.990083
US_IA_19123,2022-05-06,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4916,87,7,9829,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-15,-7,,7.15,5.96,,9.54,9.54,8.74,20.66,,,34.96,5.96,,13.288889,9.788889,19.388889,0.254,9.734568,79.375378
US_IA_19123,2022-05-07,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4916,87,3,9832,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,47,-15,,,15.55,,,8.01,,,22.14,,8.01,45.23,10.37,7.07,14.283333,6.072222,22.161111,0.0,6.759259,60.888684
US_IA_19123,2022-05-08,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4916,87,0,9832,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-24,,,18.05,8.17,10.31,11.6,,,12.89,9.46,12.46,42.12,7.74,9.88,16.194444,12.955556,20.688889,0.0508,8.364198,59.861447
US_IA_19123,2022-05-09,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4916,87,0,9832,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,31,-16,1,6.16,16.55,8.47,5.77,7.7,11.55,7.31,26.56,6.54,13.09,37.72,15.01,9.24,22.455556,16.388889,33.033333,0.056444,14.839506,61.989744
US_IA_19123,2022-05-10,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4916,87,1,9833,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-14,-1,,11.21,9.77,,7.23,12.66,6.51,22.43,5.42,9.04,39.06,13.02,5.42,27.455556,21.45,32.466667,0.0,20.895062,67.396593
US_IA_19123,2022-05-11,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,18,0,4934,87,3,9836,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-17,-1,,21.63,,,12.62,8.29,8.65,22.71,,10.09,42.54,11.18,9.37,26.855556,20.872222,32.95,0.0,22.166667,75.584089
US_IA_19123,2022-05-12,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4934,87,0,9836,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,6,-19,1,7.09,21.64,5.97,9.7,7.46,10.82,8.21,27.99,,5.6,36.2,16.79,,27.905556,21.533333,33.977778,0.0,20.561728,64.348096
US_IA_19123,2022-05-13,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4934,87,2,9838,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-16,-7,,16.83,5.87,6.65,8.22,7.83,5.48,25.05,5.48,9.78,39.53,10.57,7.04,24.316667,15.911111,31.816667,0.0,14.04321,52.548459
US_IA_19123,2022-05-14,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,1,9839,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,25,-20,,,17.11,,,8.55,7.13,,13.31,,9.03,41.35,8.08,8.55,22.511111,12.761111,31.066667,0.084667,9.759259,44.457717
US_IA_19123,2022-05-15,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,0,9839,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-29,,7.01,17.97,7.45,,8.33,10.96,8.33,21.48,,11.4,39.01,14.03,7.89,18.922222,14.161111,28.122222,1.415143,10.438272,57.81908
US_IA_19123,2022-05-16,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,0,9839,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,19,-14,0,5.06,14.83,11.21,6.87,9.04,13.38,7.24,27.85,5.43,11.57,40.51,10.85,,18.583333,10.85,27.266667,0.2286,7.635802,49.15745
US_IA_19123,2022-05-17,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,2,9841,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,13,-11,1,,11.13,8.16,6.68,12.61,9.64,8.16,26.71,5.19,8.16,35.61,8.9,,20.083333,12.461111,26.822222,0.0,7.259259,43.548529
US_IA_19123,2022-05-18,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,2,9843,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-14,-1,,12.11,7.71,,,11.74,7.34,16.51,,8.44,33.75,6.97,8.8,19.144444,15.883333,25.472222,3.076222,15.524691,79.808522
US_IA_19123,2022-05-19,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,5,9848,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,13,-16,2,5.66,16.23,8.68,7.93,,12.46,,24.54,6.79,10.57,40.02,8.68,,22.7,15.188889,30.094444,0.254,16.067901,66.530267
US_IA_19123,2022-05-20,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,0,9848,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,28,-13,-5,5.52,12.62,7.89,6.31,5.91,8.67,7.49,20.11,9.07,10.25,37.46,11.04,7.1,19.694444,15.616667,27.638889,0.042333,14.308642,70.995594
