location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26105,2022-02-04,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,53,1,6273,80,20,17354,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-8,-1,-9,7,4.2,,10.63,6.43,3.71,4.45,7.67,6.43,,12.12,5.44,5.19,,3.71,5.19,10.14,19.04,6.68,6.18,5.19,4.45,,32.64,3.71,4.7,4.2,,3.96,-13.012346,-19.611111,-7.290123,0.0,-18.944444,61.606384
US_MI_26105,2022-02-05,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6273,80,9,17363,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-7,,-2,,4.48,6.44,6.44,7.84,3.92,,9.8,5.32,3.92,8.4,4.48,4.48,,5.6,,4.2,18.77,4.76,4.2,,,6.16,34.73,3.92,,,6.16,,-9.191358,-15.17284,-4.771605,0.0635,-12.361111,78.314058
US_MI_26105,2022-02-06,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6273,80,8,17371,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,3,,-5,,,5.75,7.67,9.04,4.11,5.75,7.67,4.11,4.11,9.04,5.48,,,4.11,4.11,8.22,13.43,4.38,4.66,4.11,,4.66,35.35,,,5.21,,,-2.716049,-6.561728,0.907407,0.0,-7.215278,72.029476
US_MI_26105,2022-02-07,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,40,0,6313,80,1,17372,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-15,-1,-15,8,3.68,,9.33,7.12,4.91,3.68,7.12,4.91,5.89,8.35,6.63,7.12,,4.42,3.93,7.37,19.64,4.17,,5.4,7.37,5.65,36.34,4.42,5.16,3.44,4.17,3.44,-2.037037,-4.598765,0.703704,0.0,-4.722222,81.967976
US_MI_26105,2022-02-08,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6313,80,3,17375,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-4,,-5,4,4.47,6.71,8.2,9.44,4.72,5.96,7.2,5.71,7.7,5.96,4.47,5.22,3.97,4.72,,7.2,21.11,6.21,8.45,7.95,5.22,7.2,40.49,3.73,5.71,6.21,,5.71,-3.265432,-6.506173,1.104938,0.0,-8.236111,69.546296
US_MI_26105,2022-02-09,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,54,2,6367,82,2,17377,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,1,11,-6,5,4.2,4.2,7.9,7.9,4.94,4.94,10.37,5.43,5.43,9.87,,5.68,4.94,4.44,6.66,7.16,18.51,6.42,6.17,7.9,4.44,7.16,39.98,,,4.44,3.95,,0.382716,-2.95679,2.32716,0.0,-2.611111,80.534079
US_MI_26105,2022-02-10,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6367,82,13,17390,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-1,11,-5,4,4.91,7.36,13.0,8.1,4.17,5.89,9.32,4.17,7.36,13.25,3.44,6.87,,3.68,3.92,4.66,16.93,6.13,6.13,7.85,4.17,6.62,34.59,,3.44,4.42,6.13,3.92,-1.592593,-4.024691,1.962963,0.3048,-5.215278,76.585718
US_MI_26105,2022-02-11,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,37,0,6404,82,12,17402,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-13,0,-18,9,4.1,7.69,6.92,6.15,5.38,5.13,5.13,4.87,4.36,7.18,5.9,4.87,3.85,4.87,3.59,6.15,20.77,5.64,4.87,5.38,,6.41,33.58,4.1,4.61,6.15,4.1,4.87,0.555556,-3.148148,3.592593,1.0668,-1.722222,84.595202
US_MI_26105,2022-02-12,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6404,82,10,17412,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-9,,0,,4.24,8.49,9.05,8.77,4.81,6.79,5.37,5.66,4.53,8.2,6.51,3.96,3.96,,3.96,8.49,20.36,5.94,6.51,7.92,8.49,3.96,29.7,4.24,5.94,6.51,5.09,,-7.851852,-10.777778,0.024691,0.3048,-12.034722,71.967277
US_MI_26105,2022-02-13,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6404,82,6,17418,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-4,,-12,,4.72,6.94,7.5,,6.39,5.28,6.66,,,7.77,,,4.17,,,5.55,15.55,4.17,4.72,5.55,,4.72,34.15,,,7.77,4.17,,-11.253086,-13.444444,-7.728395,0.0508,-16.493056,65.218681
US_MI_26105,2022-02-14,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,50,0,6454,82,6,17424,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,5,13,-5,3,6.98,3.99,7.47,6.23,5.23,3.99,6.98,4.49,5.48,6.23,,6.48,3.49,4.73,5.98,4.98,20.68,3.74,5.48,3.49,4.73,6.98,31.89,3.49,4.49,3.49,,,-11.41358,-15.574074,-6.716049,0.0508,-16.923611,64.430713
US_MI_26105,2022-02-15,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6454,82,0,17424,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-4,,-4,3,4.7,6.93,11.88,8.41,4.45,4.45,9.15,4.95,4.21,10.89,,4.7,,6.93,3.96,7.67,20.04,6.19,5.94,5.69,3.71,6.68,36.87,4.45,5.44,7.18,4.95,3.96,-6.197531,-8.722222,-2.67284,0.0,-10.916667,70.131388
US_MI_26105,2022-02-16,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,41,2,6495,84,3,17427,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,3,10,-3,5,4.41,5.39,9.07,9.31,5.15,3.43,7.6,3.43,3.43,9.07,6.13,4.41,,,4.9,7.11,19.61,4.41,6.13,5.39,,6.13,36.27,4.41,5.15,5.64,3.43,4.17,2.08642,-4.481481,7.074074,2.074333,-3.1875,68.768118
US_MI_26105,2022-02-17,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6495,84,9,17436,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-1,2,-12,5,3.67,5.14,11.99,6.85,7.1,,8.32,4.16,4.41,10.52,5.63,6.85,4.65,4.89,,6.61,18.11,6.85,5.14,4.65,4.16,6.12,33.04,6.36,7.1,5.63,6.61,,-1.055556,-6.006173,5.067901,1.100667,-4.243056,78.476413
US_MI_26105,2022-02-18,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6495,84,10,17446,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-4,1,-13,6,,3.92,10.71,6.53,4.18,5.48,8.1,5.75,7.05,9.92,,,,4.7,3.92,7.83,21.67,6.01,5.22,,4.7,,36.56,4.18,6.01,5.48,6.27,,-7.138889,-9.8125,-1.979167,0.0,-12.460317,66.048694
US_MI_26105,2022-02-19,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6495,84,4,17450,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-5,,3,,5.58,8.09,10.32,5.58,4.18,6.14,7.53,4.46,4.18,7.53,4.74,4.18,,,5.02,4.74,21.21,5.02,5.86,,,4.18,36.55,,5.86,,,8.37,-7.888889,-11.645833,-0.541667,0.0,-13.111111,66.593435
US_MI_26105,2022-02-20,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,30,0,6525,84,0,17450,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,13,,-4,,4.34,6.51,12.21,6.24,,4.34,8.14,,3.8,5.16,4.88,6.24,,,4.88,7.05,21.16,5.43,5.97,4.88,,5.43,31.2,4.34,5.97,4.61,4.61,,-2.298611,-9.763889,5.25,0.0,-7.777778,66.964163
US_MI_26105,2022-02-21,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6525,84,0,17450,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,7,13,-11,4,6.19,5.44,8.41,,4.7,4.21,8.66,,4.21,9.16,6.19,,3.46,,,4.95,23.26,4.45,8.17,5.69,,5.69,31.18,,7.67,3.96,4.21,4.95,-0.333333,-3.055556,4.111111,0.0,-4.034722,76.063776
US_MI_26105,2022-02-22,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6525,84,17,17467,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-33,-24,-28,14,,7.29,5.35,8.99,4.86,4.86,6.32,,6.08,9.96,5.83,4.86,,,3.4,3.89,23.09,4.37,6.08,5.35,4.13,8.26,37.18,5.59,5.59,4.86,4.37,5.35,-2.049383,-3.475309,0.055556,1.185333,-3.256944,90.867805
US_MI_26105,2022-02-23,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,41,2,6566,86,0,17467,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-7,5,-11,6,4.37,4.86,8.5,9.47,3.4,3.4,7.77,,5.59,9.96,3.64,6.07,4.62,6.8,,6.8,23.32,6.56,6.8,4.86,4.62,5.34,31.58,,7.29,5.59,4.62,,-6.537037,-8.5,-2.45679,1.2192,-10.305556,74.766505
US_MI_26105,2022-02-24,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6566,86,8,17475,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,12,18,-5,2,4.67,5.66,4.43,6.4,4.43,4.67,8.12,3.94,3.69,8.36,4.18,4.92,6.15,,3.69,5.9,16.48,6.4,6.4,4.18,4.18,3.94,35.92,,7.87,5.17,5.17,3.44,-8.561728,-12.308642,-3.95679,0.0,-13.965278,65.782219
US_MI_26105,2022-02-25,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,21,0,6587,86,11,17486,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-5,0,-6,4,4.77,7.28,10.3,5.53,5.53,6.28,9.04,4.02,,8.54,4.02,,,,,7.28,17.33,4.52,5.27,,,5.53,31.14,4.52,5.53,3.77,8.54,4.02,-6.746914,-9.845679,-3.808642,0.0635,-11.326389,70.081914
US_MI_26105,2022-02-26,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6587,86,12,17498,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,5,,-3,,5.5,4.05,11.57,6.37,6.37,6.37,11.28,4.63,,10.13,4.63,5.79,,6.66,7.52,5.5,16.78,5.79,4.92,5.79,6.37,4.63,35.59,,6.37,5.5,6.37,6.66,-5.160494,-9.055556,-1.055556,0.0,-10.319444,67.800619
US_MI_26105,2022-02-27,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6587,86,0,17498,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,12,,0,,4.5,5.34,8.44,7.6,5.34,7.03,11.53,,,7.88,4.22,,4.5,,,4.22,20.82,6.19,7.31,4.22,,9.56,37.7,7.31,5.34,4.78,3.94,4.5,-1.185185,-3.067901,0.222222,0.0,-7.159722,64.169592
US_MI_26105,2022-02-28,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,27,0,6614,86,7,17505,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,4,3,-2,3,3.7,5.43,9.13,4.44,5.67,6.66,8.14,4.19,4.19,6.66,5.43,4.19,,,,8.39,17.76,3.95,5.18,,,7.65,35.77,3.7,4.69,9.87,,4.44,-2.839506,-6.5,2.364198,0.0,-9.215278,61.801993
US_MI_26105,2022-03-01,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6614,86,-2,17503,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,7,,-2,2,4.46,4.71,10.17,9.18,7.94,4.96,7.44,5.71,,8.68,6.45,,,3.97,,8.68,18.6,5.71,4.96,,4.46,5.46,35.97,4.46,7.94,7.19,5.71,6.7,-0.746914,-4.518519,2.882716,0.0,-4.25,77.248927
US_MI_26105,2022-03-02,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,25,0,6639,86,0,17503,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,6,8,-4,3,4.67,3.93,6.63,8.59,8.59,4.17,8.1,4.67,3.93,10.8,6.88,,,7.37,6.14,11.54,25.05,6.38,5.65,6.38,5.16,5.4,37.57,,4.17,5.4,3.68,6.38,-3.419753,-8.722222,1.796296,0.0,-6.277778,81.215546
US_MI_26105,2022-03-03,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6639,86,12,17515,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,18,20,-6,1,,7.58,11.37,8.85,5.05,6.32,6.07,4.3,4.55,12.89,5.31,,,4.8,5.31,7.83,18.7,5.56,,8.09,,6.57,28.81,,4.04,,6.07,3.54,-4.5,-8.049383,-0.598765,0.0,-11.416667,58.817638
US_MI_26105,2022-03-04,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,9,0,6648,86,5,17520,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,1,4,-6,3,6.39,5.63,13.05,6.91,4.35,5.12,10.23,6.14,4.86,12.02,,4.09,,,3.58,7.93,21.23,6.65,6.65,4.35,4.09,4.86,31.72,5.88,9.21,,4.61,6.91,-6.061728,-12.277778,1.790123,0.0,-12.805556,59.411126
US_MI_26105,2022-03-05,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6648,86,4,17524,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,9,,8,,4.07,6.1,9.88,6.97,8.13,5.52,9.29,6.68,,10.46,5.23,4.36,4.65,,6.97,9.59,17.14,,6.97,,4.94,6.68,36.02,4.07,6.97,,5.23,4.94,3.197531,-1.685185,11.444444,1.820333,-6.826389,48.004522
US_MI_26105,2022-03-06,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6648,86,3,17527,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,4,,2,,4.81,8.78,7.93,7.36,5.1,3.96,10.19,6.51,5.38,9.34,5.95,4.25,,3.96,,9.34,20.1,3.96,5.95,,,5.66,37.94,5.66,6.79,6.51,,,5.444444,1.160494,12.185185,6.053667,2.583333,81.900364
US_MI_26105,2022-03-07,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,13,0,6661,86,3,17530,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-16,-7,-3,6,5.86,3.66,10.99,8.3,5.37,4.64,7.08,4.4,5.62,5.37,3.42,4.88,5.13,6.11,4.4,8.3,20.27,,5.62,4.88,4.4,6.84,42.98,4.4,5.86,,,3.91,-0.067901,-1.308642,1.58642,0.677333,-2.680556,82.651147
US_MI_26105,2022-03-08,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6661,86,1,17531,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,4,,-1,4,4.02,5.43,9.45,8.98,4.02,4.96,7.32,,,9.45,7.09,4.96,,,4.02,4.72,23.15,8.03,5.67,4.72,4.02,5.43,33.07,,7.09,5.91,4.49,,-2.32716,-8.135802,0.925926,1.100667,-7.145833,70.983567
US_MI_26105,2022-03-09,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,5,1,6666,87,5,17536,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,9,8,-3,3,5.62,9.78,12.47,12.47,,,8.8,,4.4,10.51,6.36,,,4.64,4.89,7.33,20.04,,4.64,4.4,,3.91,31.53,8.07,5.38,5.13,5.13,,-1.12963,-4.265432,0.975309,0.0,-5.659722,72.215136
US_MI_26105,2022-03-10,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6666,87,3,17539,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,11,6,-4,2,5.47,6.22,11.2,7.96,,,10.2,5.22,6.97,9.95,6.47,4.48,3.48,5.22,5.47,10.95,17.17,,6.47,6.47,5.72,5.72,29.36,,7.46,3.48,5.72,5.22,-4.358025,-7.302469,-0.753086,0.0,-11.076389,59.641947
US_MI_26105,2022-03-11,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,6,1,6672,88,0,17539,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-3,-1,-3,4,5.83,6.6,10.4,9.89,3.55,6.34,12.18,6.6,5.33,8.88,4.82,5.83,4.31,6.6,6.09,9.39,23.09,4.06,5.83,5.07,6.09,3.55,31.71,4.57,4.06,4.82,5.58,5.83,-5.67284,-9.506173,-1.314815,0.0,-11.638889,63.281635
US_MI_26105,2022-03-12,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6672,88,6,17545,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,0,,4,,8.04,6.03,14.36,11.2,,6.61,13.21,5.74,4.59,8.04,6.03,4.31,,,,7.47,20.1,6.03,4.02,4.02,,4.88,31.88,,5.74,,5.17,,-9.098765,-11.160494,-4.314815,0.0,-15.402778,60.919403
US_MI_26105,2022-03-13,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6672,88,2,17547,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,3,,-1,,,7.79,9.52,10.1,4.33,,11.25,7.79,5.77,7.5,4.9,4.33,,,,5.77,22.21,6.92,5.19,4.04,,5.48,34.33,4.33,5.48,4.9,4.62,4.9,-4.691358,-10.833333,2.462963,0.1905,-9.395833,70.87563
US_MI_26105,2022-03-14,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,6,0,6678,88,6,17553,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,6,3,1,2,3.94,5.91,11.82,10.83,4.68,4.92,13.29,8.12,3.69,6.4,6.16,6.16,,3.45,6.89,8.12,23.14,5.91,4.68,,4.18,6.4,32.74,6.16,8.12,5.17,3.45,5.17,0.839506,-4.975309,7.320988,0.0635,-3.229167,74.634391
US_MI_26105,2022-03-15,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6678,88,1,17554,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,7,,0,2,3.5,5.75,9.26,8.51,6.0,6.0,11.76,4.5,5.25,5.75,6.5,3.5,,3.75,5.5,8.01,21.01,,7.0,5.0,5.75,5.75,32.77,,,5.25,,3.75,2.623457,-0.623457,7.685185,0.0,-1.173611,75.494326
US_MI_26105,2022-03-16,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,7,0,6685,88,2,17556,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,13,8,1,1,6.22,4.97,9.45,7.71,5.22,4.72,10.19,4.72,4.23,8.95,8.45,7.21,,,4.97,9.7,15.91,3.98,6.96,4.72,4.23,6.71,28.84,4.23,5.72,6.71,5.47,3.73,4.395062,-2.864198,15.290123,0.0,0.673611,77.11546
US_MI_26105,2022-03-17,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6685,88,2,17558,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,12,12,-3,2,5.26,,11.78,5.51,3.76,,11.53,10.03,,8.52,5.76,5.51,,6.02,5.01,7.52,22.56,8.02,3.76,4.51,3.76,8.52,30.08,,6.77,3.76,4.26,3.51,9.302469,2.765432,15.617284,0.0,3.513889,67.152965
US_MI_26105,2022-03-18,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,10,1,6695,89,3,17561,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,-4,-3,-6,4,6.46,5.71,10.19,5.22,5.96,3.48,17.39,6.96,,7.21,6.71,4.97,3.48,4.22,6.71,5.47,20.87,5.96,5.71,6.71,6.46,5.47,35.28,,5.96,4.72,7.45,4.47,4.833333,2.462963,9.981481,1.185333,1.236111,76.757305
US_MI_26105,2022-03-19,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6695,89,2,17563,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,10,,2,,6.87,4.01,10.3,5.15,,,10.88,7.73,4.01,7.44,4.29,5.15,6.58,,,4.29,22.04,6.3,5.72,,,4.29,32.35,4.29,4.58,4.58,,,3.04321,2.0,4.141975,4.868333,2.055556,92.840457
US_MI_26105,2022-03-20,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,6695,89,3,17566,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,18,,3,,,4.16,11.29,13.37,,7.13,11.88,6.83,,8.91,7.43,,,,,,22.87,,6.54,,4.16,5.94,36.24,,6.83,6.24,5.64,4.46,3.518519,-2.135802,9.62963,0.211667,-0.923611,73.074067
