location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01063,2022-02-27,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1852,48,0,4067,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-82,,75.14,7.605556,5.6,9.772222,2.50825,4.555556,83.022557
US_AL_01063,2022-02-28,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1852,48,4,4071,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-81,-5,38.05,8.888889,2.216667,17.35,3.5052,0.907407,57.497976
US_AL_01063,2022-03-01,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1853,48,1,4072,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-85,-15,33.0,9.077778,0.355556,20.633333,0.0,0.12963,53.553115
US_AL_01063,2022-03-02,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1854,48,0,4072,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,,-14,35.73,11.761111,1.127778,24.461111,0.0,1.537037,48.618852
US_AL_01063,2022-03-03,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1855,48,6,4078,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-85,-16,47.53,14.066667,2.922222,25.922222,0.0,2.740741,44.824007
US_AL_01063,2022-03-04,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1856,48,0,4078,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-82,-9,28.87,14.644444,3.822222,27.466667,0.0,4.074074,48.092407
US_AL_01063,2022-03-05,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1856,48,5,4083,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-83,,,17.588889,8.316667,27.316667,0.0,8.814815,55.732441
US_AL_01063,2022-03-06,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1856,48,0,4083,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-85,,,20.622222,14.022222,27.066667,0.0,15.648148,71.211138
US_AL_01063,2022-03-07,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1856,48,0,4083,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,,-15,,20.666667,15.15,27.066667,0.15875,15.824074,73.915704
US_AL_01063,2022-03-08,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1856,48,0,4083,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-86,-15,36.22,9.944444,8.044444,15.916667,5.207,6.0,78.442111
US_AL_01063,2022-03-09,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,2,0,1858,48,1,4084,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-88,-7,27.82,9.138889,7.194444,12.35,11.14425,6.574074,84.893047
US_AL_01063,2022-03-10,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1859,48,1,4085,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-84,-4,42.11,11.111111,5.183333,20.594444,4.318,5.388889,67.290797
US_AL_01063,2022-03-11,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1859,48,0,4085,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-84,-9,28.96,13.1,5.116667,23.922222,0.0,7.537037,68.862776
US_AL_01063,2022-03-12,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1859,48,1,4086,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-82,,,4.905556,-0.838889,20.116667,5.81025,-3.425926,56.88903
US_AL_01063,2022-03-13,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1859,48,5,4091,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,,,,3.027778,-4.716667,14.95,2.1082,-7.666667,44.276633
US_AL_01063,2022-03-14,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1860,48,1,4092,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-84,-12,,9.111111,-0.638889,20.088889,0.0,-2.685185,42.580958
US_AL_01063,2022-03-15,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1860,48,0,4092,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,,-14,30.28,13.233333,9.627778,17.777778,2.0955,7.75,69.667961
US_AL_01063,2022-03-16,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,2,0,1862,48,4,4096,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-85,-5,43.75,15.127778,12.661111,19.55,13.081,12.555556,85.177396
US_AL_01063,2022-03-17,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1862,48,1,4097,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-86,-11,55.89,14.377778,6.366667,23.761111,0.2794,10.25,73.728557
US_AL_01063,2022-03-18,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1863,48,3,4100,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-85,-24,43.09,18.016667,12.772222,25.583333,10.82675,13.953704,74.868993
US_AL_01063,2022-03-19,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1863,48,0,4100,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-85,,,14.061111,7.583333,22.961111,14.5542,4.990741,54.791467
US_AL_01063,2022-03-20,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1863,48,0,4100,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-82,,66.67,12.377778,2.561111,23.944444,0.0,2.564815,49.526977
US_AL_01063,2022-03-21,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1863,48,0,4100,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,,-18,54.38,15.011111,5.661111,24.922222,0.0,3.472222,45.092299
US_AL_01063,2022-03-22,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1863,48,0,4100,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-87,-22,,18.327778,12.777778,24.305556,18.0975,10.111111,59.277633
US_AL_01063,2022-03-23,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1864,48,0,4100,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-83,-20,36.59,16.05,12.4,19.927778,72.571429,11.148148,75.761635
US_AL_01063,2022-03-24,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1865,48,3,4103,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-86,-14,,12.516667,4.994444,20.8,0.0762,3.157407,52.552449
US_AL_01063,2022-03-25,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1866,48,0,4103,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-88,-18,74.56,13.1,4.522222,20.594444,0.0,3.5,52.207695
US_AL_01063,2022-03-26,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1866,48,0,4103,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,,,,13.8,6.6,21.377778,0.0,1.805556,43.904884
US_AL_01063,2022-03-27,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1866,48,0,4103,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-84,,,13.083333,4.366667,22.694444,0.0,1.87963,45.895164
US_AL_01063,2022-03-28,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1866,48,0,4103,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,,-11,49.53,15.1,6.166667,25.383333,0.0,4.546296,47.586853
US_AL_01063,2022-03-29,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,2,0,1868,48,1,4104,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-85,-12,37.89,19.266667,12.905556,26.961111,0.0,12.675926,63.712652
US_AL_01063,2022-03-30,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1868,48,0,4104,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,,-15,36.53,22.722222,18.338889,27.738889,0.34925,15.611111,63.678126
US_AL_01063,2022-03-31,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1868,48,2,4106,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-87,-8,39.19,15.833333,11.366667,24.116667,30.988,10.101852,70.16907
US_AL_01063,2022-04-01,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1868,48,0,4106,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-86,-10,35.21,11.638889,4.722222,19.405556,0.0508,3.546296,57.193689
US_AL_01063,2022-04-02,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1868,48,2,4108,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,,,70.42,12.294444,5.138889,22.416667,0.0,5.138889,59.987683
US_AL_01063,2022-04-03,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1868,48,1,4109,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-83,,,15.277778,6.594444,24.116667,0.0,6.981481,56.126773
US_AL_01063,2022-04-04,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1868,48,0,4109,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,,-3,57.86,16.027778,6.561111,26.816667,0.0,5.953704,49.754097
US_AL_01063,2022-04-05,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1868,48,1,4110,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,,-31,55.36,18.3,12.555556,25.561111,7.239,13.509259,72.126114
US_AL_01063,2022-04-06,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1868,48,1,4111,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-61,-8,41.89,22.038889,17.655556,28.883333,34.854444,19.555556,83.882666
US_AL_01063,2022-04-07,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1868,48,2,4113,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,8,-3,,16.344444,9.961111,23.461111,4.572,6.092593,51.432089
US_AL_01063,2022-04-08,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1869,48,0,4113,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,17,-12,51.45,11.283333,6.3,17.0,0.0,1.398148,50.947666
US_AL_01063,2022-04-09,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1869,48,2,4115,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,4,,58.61,10.038889,2.511111,19.305556,0.0,-0.194444,48.689078
US_AL_01063,2022-04-10,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1869,48,0,4115,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,21,,,14.283333,3.733333,26.683333,0.0,5.444444,52.600907
US_AL_01063,2022-04-11,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1869,48,0,4115,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,22,-5,43.86,17.311111,13.633333,23.744444,1.42875,12.638889,73.110221
US_AL_01063,2022-04-12,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1870,48,0,4115,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,4,-7,,20.777778,15.855556,27.283333,3.753556,17.37963,78.696111
US_AL_01063,2022-04-13,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1871,48,0,4115,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,4,-7,50.18,22.861111,17.961111,27.772222,1.30175,17.37963,70.618142
US_AL_01063,2022-04-14,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1871,48,0,4115,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,18,-14,34.99,18.833333,12.927778,25.755556,20.22475,12.268519,66.594478
US_AL_01063,2022-04-15,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1871,48,1,4116,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,5,-35,76.9,17.333333,8.066667,27.405556,0.3556,8.027778,52.568585
US_AL_01063,2022-04-16,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1871,48,0,4116,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-12,,,19.516667,16.477778,24.933333,6.25475,17.398148,86.243001
US_AL_01063,2022-04-17,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1871,48,0,4116,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,14,,,17.283333,15.05,20.522222,26.960286,16.611111,93.793086
US_AL_01063,2022-04-18,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1871,48,0,4116,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,18,-12,31.5,16.366667,12.538889,19.4,26.89225,13.601852,83.789317
US_AL_01063,2022-04-19,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1871,48,0,4116,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,1,-6,,12.366667,5.294444,19.483333,0.0762,3.87037,54.66706
US_AL_01063,2022-04-20,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1871,48,0,4116,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,5,-10,49.53,14.055556,5.955556,23.961111,0.0,5.87963,56.20955
US_AL_01063,2022-04-21,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1871,48,1,4117,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,11,-9,65.29,20.35,14.111111,27.477778,0.0,13.361111,63.367114
US_AL_01063,2022-04-22,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,2,0,1873,48,1,4118,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,5,-10,44.16,20.833333,13.494444,28.244444,0.0,14.925926,67.393732
US_AL_01063,2022-04-23,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1873,48,1,4119,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-3,,,21.361111,13.805556,28.677778,0.0,14.481481,63.248821
US_AL_01063,2022-04-24,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1873,48,0,4119,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,15,,59.69,21.944444,14.327778,29.005556,0.0,15.351852,64.948854
US_AL_01063,2022-04-25,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1874,48,3,4122,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,12,-10,48.29,22.705556,16.605556,29.105556,0.0,18.111111,73.25322
US_AL_01063,2022-04-26,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,1875,48,0,4122,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,4,-7,37.61,19.383333,15.611111,24.655556,7.52475,13.75,69.148795
US_AL_01063,2022-04-27,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1875,48,0,4122,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,1,-6,,15.644444,6.544444,24.422222,2.8956,4.944444,47.804684
US_AL_01063,2022-04-28,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1875,48,2,4124,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,9,-10,38.09,16.788889,7.111111,27.0,0.0,7.592593,53.195257
US_AL_01063,2022-04-29,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1875,48,0,4124,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,6,-10,,19.594444,12.388889,27.327778,0.0,13.324074,67.727315
US_AL_01063,2022-04-30,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1875,48,5,4129,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,13,,,22.772222,17.466667,28.783333,0.0,17.472222,69.235808
US_AL_01063,2022-05-01,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1875,48,1,4130,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,13,,57.27,23.261111,18.311111,29.644444,2.00025,18.333333,72.157113
US_AL_01063,2022-05-02,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1875,48,0,4130,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,11,-3,30.8,23.116667,17.922222,29.35,9.821333,19.342593,77.363211
US_AL_01063,2022-05-03,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,1,1875,49,0,4130,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,4,-10,29.8,24.288889,20.25,29.033333,0.0,19.657407,74.23836
US_AL_01063,2022-05-04,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1875,49,0,4130,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,11,-8,37.85,24.388889,19.255556,30.827778,0.0,19.916667,74.326825
US_AL_01063,2022-05-05,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1875,49,0,4130,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,7,-11,,24.738889,19.838889,30.788889,0.1524,20.055556,72.934627
US_AL_01063,2022-05-06,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1875,49,1,4131,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,6,-12,38.51,22.883333,19.038889,27.9,3.697111,16.490741,67.98037
US_AL_01063,2022-05-07,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1875,49,0,4131,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,0,,,20.022222,13.7,26.783333,0.2794,13.194444,64.267152
US_AL_01063,2022-05-08,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1875,49,0,4131,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,13,,,19.033333,10.183333,27.25,0.0,12.314815,61.743604
US_AL_01063,2022-05-09,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,1875,49,0,4131,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,14,-6,48.32,21.438889,15.405556,28.555556,0.0,15.148148,65.233139
