location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AL_01007,2020-10-16,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,10,0,771,13,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,-11,-19,,8.75,7.44,16.62,30.62,16.883333,13.355556,22.094444,0.0,,10.411111,65.191647
US_AL_01007,2020-10-17,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,4,0,775,13,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-6,,8.07,7.17,16.14,26.0,12.1,3.255556,21.566667,0.0254,,3.566667,54.853886
US_AL_01007,2020-10-18,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,10,0,785,13,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-23,,9.64,10.56,16.07,39.94,16.711111,10.627778,26.155556,0.0,,11.133333,67.552674
US_AL_01007,2020-10-19,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,4,0,789,13,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-16,,,9.77,18.68,33.97,20.683333,15.4,28.072222,0.0,,15.488889,70.783179
US_AL_01007,2020-10-20,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,1,791,14,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,-1,-16,,8.24,9.54,22.56,43.38,20.644444,14.311111,28.477778,0.0,,15.877778,72.233934
US_AL_01007,2020-10-21,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,10,0,801,14,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-11,,11.25,,22.92,40.42,21.911111,16.322222,28.733333,0.0,,17.7,76.308534
US_AL_01007,2020-10-22,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,10,0,811,14,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-11,1,6.69,8.47,15.6,32.98,22.683333,18.127778,29.027778,0.0,,18.744444,77.604809
US_AL_01007,2020-10-23,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,14,0,825,14,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,,,,19.27,29.98,23.827778,19.722222,29.316667,0.0,,19.122222,72.711856
US_AL_01007,2020-10-24,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,828,14,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-5,,8.06,,13.43,36.27,20.611111,18.288889,24.916667,2.54,,19.244444,91.812911
US_AL_01007,2020-10-25,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,12,0,840,14,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-16,,,,17.03,32.63,18.333333,15.877778,22.511111,27.94,,16.588889,89.106381
US_AL_01007,2020-10-26,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,843,14,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,,9.21,6.81,22.42,34.03,20.322222,16.777778,26.305556,0.0,,17.266667,81.00023
US_AL_01007,2020-10-27,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,7,1,850,15,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,,11.01,8.46,21.59,36.82,20.777778,16.855556,24.872222,0.0,,18.888889,88.816863
US_AL_01007,2020-10-28,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,0,856,15,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,3,10.0,8.46,18.08,35.77,23.338889,21.422222,25.594444,9.30275,,22.255556,93.302756
US_AL_01007,2020-10-29,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,5,0,861,15,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-35,-8,9.65,,12.2,27.44,21.783333,13.716667,24.322222,47.14875,,18.9,83.930379
US_AL_01007,2020-10-30,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,5,0,866,15,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,8,-20,,10.7,9.17,15.8,26.5,11.791667,9.486111,17.041667,2.00025,,6.37037,69.046988
US_AL_01007,2020-10-31,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,7,0,873,15,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,0,,8.3,9.34,16.61,28.03,12.430556,5.444444,21.965278,0.0,,7.148148,67.278757
US_AL_01007,2020-11-01,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,5,0,878,15,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-12,,8.6,,16.72,27.7,16.041667,11.138889,22.361111,0.0,,9.740741,64.630166
US_AL_01007,2020-11-02,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,5,0,883,15,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-16,,10.39,9.2,19.99,30.79,10.208333,2.256944,17.138889,0.0,,-3.462963,38.286041
US_AL_01007,2020-11-03,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,7,0,890,15,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-19,,8.63,5.63,13.89,25.53,10.080247,1.938272,20.020833,0.0,,0.87037,55.733672
US_AL_01007,2020-11-04,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,7,0,897,15,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-17,3,10.84,,16.26,27.1,11.238889,3.244444,22.388889,0.0,,4.644444,61.376828
US_AL_01007,2020-11-05,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,10,0,907,15,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,,,6.02,19.55,22.56,12.738889,5.738889,22.65,0.0,,8.2,71.051295
US_AL_01007,2020-11-06,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,10,0,917,15,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,-6,-13,,10.37,8.84,19.21,28.82,16.805556,10.85,25.261111,0.0,,11.966667,69.926466
US_AL_01007,2020-11-07,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,7,1,924,16,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-4,,7.25,6.8,10.88,26.3,17.511111,13.094444,22.027778,0.0,,14.522222,81.118098
US_AL_01007,2020-11-08,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,926,16,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-16,,9.71,,20.34,35.13,20.338889,17.927778,24.633333,0.0,,17.322222,81.774969
US_AL_01007,2020-11-09,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,0,932,16,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,,12.94,10.72,21.07,27.72,21.161111,17.916667,25.327778,0.0,,17.588889,78.179175
US_AL_01007,2020-11-10,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,16,1,948,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-12,,12.1,10.63,20.53,23.46,21.261111,18.233333,24.05,0.0,,18.944444,85.229445
US_AL_01007,2020-11-11,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,13,0,961,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-28,,11.38,7.59,17.7,34.98,22.661111,21.083333,25.916667,1.185333,,21.477778,92.182279
US_AL_01007,2020-11-12,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,5,0,966,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,15.21,5.94,13.36,35.99,17.977778,14.538889,22.744444,5.729111,,16.133333,91.611469
US_AL_01007,2020-11-13,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,7,0,973,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,0,-10,,9.11,10.3,24.16,34.06,14.583333,8.688889,23.538889,0.0,,10.033333,72.95626
US_AL_01007,2020-11-14,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,5,0,978,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,2,,11.47,8.13,13.39,31.07,15.027778,8.25,24.916667,0.0,,8.222222,62.273328
US_AL_01007,2020-11-15,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,8,0,986,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-10,,12.05,,17.15,33.37,17.266667,11.922222,21.577778,0.0,,10.344444,63.693066
US_AL_01007,2020-11-16,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,7,0,993,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,,10.73,8.81,26.06,31.8,9.383333,1.633333,18.422222,0.0,,0.3,51.888444
US_AL_01007,2020-11-17,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,11,0,1004,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,2,-16,,10.88,9.71,17.09,29.91,9.4,1.661111,19.105556,0.0,,-0.166667,49.143144
US_AL_01007,2020-11-18,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,4,1,1008,18,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,3,9.63,10.96,20.25,27.22,9.85,1.905556,19.677778,0.0,,-3.144444,38.934052
US_AL_01007,2020-11-19,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,1011,18,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,,9.1,8.31,22.16,22.56,10.061111,2.883333,19.644444,0.0,,-1.177778,44.885226
US_AL_01007,2020-11-20,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,13,0,1024,18,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,-5,-12,,7.88,7.44,22.77,37.66,12.566667,5.988889,22.755556,0.0,,6.266667,64.405655
US_AL_01007,2020-11-21,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,12,-1,1036,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,0,,,,13.55,29.8,13.627778,6.872222,22.522222,0.0,,9.955556,75.703017
US_AL_01007,2020-11-22,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,100,0,1136,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-17,,8.72,10.56,15.61,29.84,14.294444,8.416667,23.011111,0.0,,10.511111,75.695946
US_AL_01007,2020-11-23,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,0,1142,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-24,,9.65,13.32,20.67,33.99,12.372222,6.672222,17.494444,0.0,,5.477778,63.102222
US_AL_01007,2020-11-24,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,15,0,1157,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,10,-23,,,7.47,12.14,37.83,8.661111,0.75,20.188889,0.0,,2.811111,63.677598
US_AL_01007,2020-11-25,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,5,0,1162,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-31,,10.19,9.31,24.38,39.45,14.783333,10.883333,20.994444,0.0,,11.755556,80.315247
US_AL_01007,2020-11-26,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,8,0,1170,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-77,,8.67,,21.0,30.58,16.783333,11.472222,20.983333,13.2715,,12.655556,76.993282
US_AL_01007,2020-11-27,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,1173,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-56,,9.24,9.24,16.29,31.69,12.944444,7.15,20.522222,0.22225,,9.833333,82.365599
US_AL_01007,2020-11-28,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,0,1179,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-19,,7.09,7.09,14.63,29.7,15.388889,11.933333,18.244444,13.589,,12.544444,84.563366
US_AL_01007,2020-11-29,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,9,0,1188,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-24,,8.52,9.37,25.99,38.34,11.816667,9.488889,14.466667,0.0635,,10.044444,89.376025
US_AL_01007,2020-11-30,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,8,0,1196,17,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-19,,14.18,10.01,18.35,27.53,7.977778,1.688889,14.7,34.8615,,4.933333,82.4229
US_AL_01007,2020-12-01,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,8,1,1204,18,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,-1,-16,,11.01,12.28,19.48,35.56,1.194444,-4.122222,8.616667,0.1016,,-6.055556,58.426525
US_AL_01007,2020-12-02,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,35,20,1239,38,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-18,,10.76,9.89,15.92,27.96,2.183333,-4.894444,13.383333,0.0,,-4.688889,58.703438
US_AL_01007,2020-12-03,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,13,0,1252,38,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,2,9.5,21.89,19.82,33.03,5.566667,-0.555556,14.427778,0.0,,-2.033333,56.049329
US_AL_01007,2020-12-04,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,18,0,1270,38,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,-10,-15,,5.61,11.97,18.7,26.55,10.461111,5.861111,12.972222,1.905,,7.755556,82.708888
US_AL_01007,2020-12-05,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,13,0,1283,38,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,0,,6.95,9.55,18.67,24.75,5.883333,-0.238889,15.544444,7.0358,,2.155556,74.743089
US_AL_01007,2020-12-06,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,10,0,1293,38,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-22,,9.14,12.18,17.84,30.89,6.561111,1.333333,12.772222,0.0,,4.155556,84.674259
US_AL_01007,2020-12-07,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,1,1299,39,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-17,,,11.17,27.19,33.52,6.538889,3.316667,9.527778,0.169333,,2.366667,75.532661
US_AL_01007,2020-12-08,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,18,0,1317,39,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,-5,-14,,7.71,9.63,23.89,27.36,3.222222,-3.177778,11.916667,0.0,,-1.422222,70.935327
US_AL_01007,2020-12-09,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,5,0,1322,39,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-20,4,13.79,11.56,20.88,28.33,6.1,-1.477778,18.911111,0.4572,,1.655556,71.871689
US_AL_01007,2020-12-10,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,37,1,1359,40,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-20,,9.17,8.79,18.34,30.57,9.677778,1.483333,21.494444,0.0,,3.722222,64.379647
US_AL_01007,2020-12-11,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,39,0,1398,40,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,-10,-17,,,7.03,13.23,27.29,10.35,3.483333,19.422222,0.0,,6.666667,75.169744
US_AL_01007,2020-12-12,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,19,0,1417,40,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-1,,6.53,10.88,14.37,34.39,16.122222,14.061111,19.422222,0.03175,,13.333333,83.412485
US_AL_01007,2020-12-13,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,24,0,1441,40,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-16,,9.6,7.85,25.74,31.41,11.816667,6.977778,17.377778,9.200444,,10.511111,92.167205
US_AL_01007,2020-12-14,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,14,0,1455,40,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-20,,7.64,11.26,15.69,32.98,10.577778,6.183333,18.783333,15.494,,7.588889,85.077599
US_AL_01007,2020-12-15,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,49,-1,1504,39,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-22,,,7.8,17.94,23.41,4.805556,-1.405556,12.194444,8.636,,1.266667,77.440612
US_AL_01007,2020-12-16,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,16,3,1520,42,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-20,,11.01,8.26,25.96,24.78,8.116667,5.444444,10.644444,1.61925,,6.311111,89.097687
US_AL_01007,2020-12-17,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,28,0,1548,42,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-19,,10.39,17.58,24.37,34.76,3.472222,1.722222,6.75,3.7084,,-1.611111,69.842248
US_AL_01007,2020-12-18,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,29,0,1577,42,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,-16,-21,,8.84,8.42,16.83,25.67,2.033333,-4.238889,11.788889,0.0,,-2.966667,67.844409
US_AL_01007,2020-12-19,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,24,0,1601,42,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,4,,10.71,11.18,20.49,26.08,4.161111,-2.522222,14.227778,0.056444,,-0.577778,68.69226
