location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40135,2020-10-08,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,10,0,1022,12,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,11,13,,17,-13,1,4.26,4.76,11.03,8.78,5.27,8.53,8.28,5.01,4.26,10.03,5.77,7.52,3.76,5.77,4.26,10.53,22.32,4.01,9.53,5.52,4.76,,40.12,,8.03,8.03,5.52,3.76,20.488889,14.166667,28.633333,0.0,,16.038889,75.716234
US_OK_40135,2020-10-09,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,16,0,1038,12,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,15,18,,23,-13,2,6.32,6.58,10.79,8.16,8.16,6.32,10.0,5.53,6.84,15.0,5.53,5.79,,4.21,3.95,7.9,20.8,7.11,7.37,4.74,5.79,7.11,40.8,,6.84,7.11,10.27,5.79,20.411111,14.816667,27.572222,0.0,,16.527778,78.493487
US_OK_40135,2020-10-10,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,14,0,1052,12,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,14,,,23,-1,0,,6.08,15.67,9.92,4.8,8.96,8.96,,5.12,13.12,4.8,5.44,4.48,,6.08,13.12,24.63,,13.12,,6.4,6.4,43.82,,8.0,7.68,8.32,6.08,20.611111,13.644444,28.994444,0.0,,16.45,77.124321
US_OK_40135,2020-10-11,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,-1,0,1051,12,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,19,,,42,-5,,7.46,6.84,14.61,8.71,8.08,5.6,9.95,7.77,6.53,9.64,5.29,6.22,,,,11.81,29.85,6.53,10.88,6.53,,5.29,48.5,5.6,8.71,6.53,4.35,,21.072222,13.616667,30.544444,0.0,,15.944444,72.643376
US_OK_40135,2020-10-12,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,4,0,1055,12,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,8,15,,9,-17,6,,6.96,12.42,8.7,5.71,5.47,7.45,3.73,3.73,8.94,5.22,,,,3.98,6.96,23.35,5.96,7.45,5.22,4.97,4.97,37.02,4.47,4.47,4.22,4.97,6.21,21.455556,16.366667,25.35,0.0,,10.088889,48.622068
US_OK_40135,2020-10-13,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,5,1,1060,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,12,8,,17,-14,4,6.5,9.61,13.77,8.83,,5.2,12.73,6.24,6.75,13.51,4.68,4.68,4.42,,4.68,12.47,26.5,5.97,12.21,5.72,4.16,6.75,36.11,5.2,9.61,4.16,6.75,3.64,14.65,4.933333,26.277778,0.0,,4.377778,50.858948
US_OK_40135,2020-10-14,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,6,0,1066,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,19,13,,24,-14,1,4.08,7.88,13.04,7.88,5.16,4.08,12.23,5.98,4.62,11.69,3.81,3.81,4.08,,3.81,10.87,23.92,5.71,5.16,8.7,,8.15,35.6,,7.34,5.71,7.61,5.16,16.777778,7.111111,27.95,0.0,,9.0,60.521254
US_OK_40135,2020-10-15,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,17,0,1083,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,18,19,,39,-21,2,,7.29,10.94,6.99,6.99,9.42,11.24,5.17,,13.37,4.25,,,7.29,5.47,11.85,25.52,6.08,10.03,5.77,4.56,5.47,41.93,,8.81,5.77,10.33,,18.233333,13.655556,23.1,0.056444,,7.555556,50.061568
US_OK_40135,2020-10-16,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,25,0,1108,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,13,24,,25,-26,5,5.84,7.46,8.11,8.76,,,12.98,6.81,6.16,11.35,4.54,7.79,,,,6.16,20.44,8.11,8.76,6.81,5.84,5.84,36.01,,,7.79,5.84,,12.288889,2.15,20.105556,0.0254,,-1.361111,39.260012
US_OK_40135,2020-10-17,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,17,0,1125,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,13,17,,31,-5,1,,7.47,13.64,5.2,6.82,12.34,9.42,6.49,,10.72,,,4.87,,5.84,8.77,21.43,6.17,12.34,,,,42.86,4.87,6.49,7.47,6.17,7.79,12.661111,4.933333,21.916667,0.0,,1.583333,47.512417
US_OK_40135,2020-10-18,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,5,0,1130,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,12,,,31,-4,,6.31,10.73,11.05,11.37,9.47,8.52,11.05,4.42,,9.15,,,5.37,6.0,,6.63,27.47,,12.94,,5.37,5.05,44.51,,9.79,6.95,6.95,,17.994444,13.505556,23.533333,0.0,,12.111111,68.790052
US_OK_40135,2020-10-19,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,14,0,1144,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,1,14,,6,-21,7,5.67,7.08,11.62,10.77,9.35,7.93,10.2,8.22,5.1,10.77,5.1,4.25,5.1,5.38,6.23,9.63,23.8,4.53,8.22,6.8,5.67,9.63,47.33,7.65,12.19,5.38,6.8,7.93,11.138889,8.922222,15.172222,2.213429,,9.816667,91.759674
US_OK_40135,2020-10-20,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,19,0,1163,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,2,3,,24,-16,6,7.94,5.38,8.45,8.2,7.17,4.35,7.17,,4.35,10.5,4.61,6.15,4.61,3.84,4.1,9.73,19.46,5.38,8.96,8.71,3.84,5.38,46.87,7.17,6.66,5.38,6.4,5.63,14.638889,10.416667,25.683333,0.5715,,12.694444,88.458927
US_OK_40135,2020-10-21,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,18,0,1181,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,12,10,,17,-12,1,6.09,8.88,8.88,10.41,5.84,7.87,8.88,5.33,4.82,12.95,,5.84,,7.36,4.57,6.09,24.88,6.6,7.62,5.84,,5.33,41.88,3.55,,,8.38,,21.883333,15.144444,28.944444,5.2578,,17.35,75.662486
US_OK_40135,2020-10-22,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,16,0,1197,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,15,14,,23,-15,2,5.1,7.4,10.71,8.93,6.12,4.85,7.91,6.12,7.14,5.36,4.08,5.87,3.57,5.36,4.59,10.71,29.08,8.42,6.12,7.4,5.61,4.08,41.58,,8.93,6.38,,3.83,22.672222,17.688889,29.105556,0.0,,17.044444,70.623769
US_OK_40135,2020-10-23,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,12,0,1209,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,14,20,,12,-14,3,4.11,7.96,10.79,8.73,5.39,,4.11,4.11,7.71,8.73,6.17,4.88,3.85,3.85,,4.88,14.64,7.71,3.85,6.68,5.65,6.17,30.05,3.6,6.68,,,4.11,14.911111,6.866667,24.477778,1.072444,,11.7,81.341897
US_OK_40135,2020-10-24,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,19,0,1228,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,5,11,,15,-7,1,6.82,8.45,9.75,9.1,5.85,,7.8,6.82,,12.02,5.52,6.17,,,,9.75,21.77,4.55,10.4,,,6.17,39.96,7.15,11.37,6.5,5.52,,7.633333,6.222222,9.716667,0.4826,,2.972222,72.635015
US_OK_40135,2020-10-25,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,3,0,1231,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,4,,,26,-10,,,7.57,13.56,10.09,,,9.15,5.05,5.05,11.99,,5.05,,5.36,,7.89,21.45,6.94,11.04,4.73,4.73,,40.37,6.62,9.15,5.99,5.36,5.68,9.438889,7.716667,12.15,0.0,,6.305556,81.021114
US_OK_40135,2020-10-26,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,3,0,1234,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-4,5,,2,-16,9,7.41,7.17,10.38,9.14,4.94,7.91,11.12,6.67,4.2,7.91,5.93,,,5.93,5.68,8.65,22.0,4.94,6.92,5.68,6.43,6.18,40.04,4.94,5.68,5.44,4.45,6.67,6.788889,3.572222,10.466667,0.592667,,5.172222,89.557175
US_OK_40135,2020-10-27,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,8,0,1242,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-1,6,,10,-16,6,4.31,6.08,10.39,7.6,4.81,,4.31,,5.57,9.37,,5.32,4.05,5.57,5.32,6.84,23.06,,6.33,5.57,6.59,5.83,37.24,4.81,6.59,4.31,,,3.444444,2.022222,5.911111,41.825333,,2.705556,94.986141
US_OK_40135,2020-10-28,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,9,0,1251,13,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-5,-2,,6,-17,5,3.87,5.08,11.86,7.26,7.5,4.6,8.72,5.57,6.05,12.35,4.84,6.54,3.87,6.05,3.63,6.05,21.55,6.29,10.89,5.08,4.6,5.57,35.83,5.57,9.68,3.63,6.05,,6.838889,4.922222,10.75,3.3528,,6.361111,96.814696
US_OK_40135,2020-10-29,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,11,1,1262,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,14,18,,16,-15,3,5.17,6.64,9.35,11.81,4.92,7.14,9.35,4.43,9.11,14.03,,,6.15,3.69,5.66,4.43,27.07,4.92,3.94,8.86,3.69,3.69,39.13,,6.15,3.45,7.14,5.17,7.294444,4.116667,10.777778,50.334333,,6.05,91.8944
US_OK_40135,2020-10-30,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,11,0,1273,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,17,21,,14,-15,1,3.98,6.9,8.22,10.61,6.1,,11.94,3.98,3.98,8.49,,5.57,3.71,3.98,3.71,6.9,24.14,8.76,6.63,5.31,5.04,,33.69,,6.63,,,4.78,7.044444,-0.272222,18.3,5.700889,,2.522222,73.094177
US_OK_40135,2020-10-31,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,13,0,1286,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,23,,,20,-4,-2,5.64,8.63,9.3,5.98,5.98,5.98,10.96,5.64,,9.96,5.98,4.65,4.65,,5.64,9.3,23.91,6.64,9.63,4.65,,7.64,28.89,,5.98,8.63,4.65,5.31,10.061111,2.927778,17.844444,0.0,,4.566667,68.904378
US_OK_40135,2020-11-01,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,16,0,1302,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,10,,,34,-9,,5.3,7.17,9.35,16.84,4.99,8.42,10.29,,14.03,11.22,6.86,4.68,4.37,6.55,4.68,5.92,24.94,6.24,6.55,,5.3,10.91,41.16,,9.04,5.61,5.61,6.24,9.633333,2.855556,16.944444,0.0,,1.033333,55.395793
US_OK_40135,2020-11-02,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,9,0,1311,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,6,10,,2,-15,5,5.04,7.31,9.33,11.85,5.29,4.79,9.83,5.04,8.57,7.56,,5.54,5.04,5.8,4.79,10.08,23.69,4.03,6.55,5.29,5.04,6.3,40.33,5.8,5.04,,4.29,4.79,7.777778,-0.444444,18.2,0.0,,-1.522222,52.313743
US_OK_40135,2020-11-03,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,12,0,1323,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,29,22,,16,-16,2,4.26,4.97,10.66,13.26,4.5,4.03,7.82,5.21,9.95,12.79,,4.26,5.68,,4.97,5.92,26.76,6.16,5.92,6.63,,6.63,37.65,3.79,7.34,7.11,7.11,5.21,12.044444,3.116667,24.244444,0.0,,2.361111,52.058318
US_OK_40135,2020-11-04,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,18,0,1341,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,14,10,,7,-13,2,5.59,6.29,8.85,10.02,4.89,4.89,14.91,6.75,4.66,8.38,4.19,4.66,3.96,,4.19,9.78,18.4,5.36,6.06,5.82,3.49,8.62,31.68,5.59,5.59,4.19,,,14.488889,6.583333,23.005556,0.0,,4.544444,51.772074
US_OK_40135,2020-11-05,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,33,0,1374,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,17,17,,21,-15,2,,6.17,10.85,8.63,4.44,3.7,12.82,6.17,5.92,8.38,,4.69,4.69,4.19,4.69,8.88,26.39,5.67,8.88,5.42,5.67,5.67,32.55,3.95,9.37,6.66,5.92,7.4,16.477778,9.233333,24.194444,0.0,,8.638889,59.998867
US_OK_40135,2020-11-06,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,37,0,1411,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,14,14,,7,-13,3,5.22,4.97,9.2,5.47,5.47,4.72,8.21,4.72,,10.45,,6.96,4.48,,4.97,8.71,20.14,5.97,6.96,5.22,5.97,7.71,35.56,,10.94,5.97,3.98,5.72,15.405556,9.205556,23.272222,0.0,,10.905556,74.652693
US_OK_40135,2020-11-07,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,44,0,1455,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,13,16,,24,-4,0,5.29,4.66,10.57,6.22,8.08,5.29,12.44,5.6,5.6,8.7,,5.6,6.22,4.66,5.91,5.29,27.36,6.53,11.19,,5.29,,40.41,,9.02,5.91,4.97,,14.933333,7.083333,23.772222,0.0,,9.538889,70.30631
US_OK_40135,2020-11-08,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,1455,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,10,,,17,-12,,4.28,10.69,11.61,11.3,6.72,6.11,11.0,7.03,4.58,9.16,4.58,6.42,4.58,7.64,,5.19,17.72,,5.8,,7.33,,40.94,5.19,4.58,8.25,8.86,7.94,18.45,13.016667,24.388889,0.0,,14.177778,76.277582
US_OK_40135,2020-11-09,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,27,0,1482,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,4,12,,0,-15,5,4.99,5.99,9.48,9.48,5.74,5.24,6.49,4.74,5.49,6.24,4.24,5.99,5.74,4.24,3.74,6.74,20.95,6.98,7.98,,3.49,4.74,39.41,5.24,,5.24,3.99,5.99,20.566667,16.822222,25.433333,0.0254,,16.511111,77.650182
US_OK_40135,2020-11-10,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,7,0,1489,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,1,7,,19,-17,5,3.91,5.87,9.3,11.74,,5.87,9.79,6.61,5.38,14.43,3.67,7.09,4.89,5.14,4.89,9.79,25.2,4.89,7.58,6.12,5.14,,38.16,5.38,8.32,4.16,7.83,4.65,18.366667,9.233333,22.844444,0.0,,14.805556,79.958
US_OK_40135,2020-11-11,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,13,0,1502,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,7,6,,12,-19,4,,5.78,9.55,9.81,4.78,6.04,11.31,6.79,6.54,9.55,3.77,5.78,,,4.28,10.56,27.91,4.78,9.81,4.78,3.77,9.05,42.24,4.53,8.05,4.28,4.78,4.78,7.45,0.116667,17.933333,1.2954,,1.811111,67.542895
US_OK_40135,2020-11-12,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,18,0,1520,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,8,14,,21,-16,3,4.1,7.95,12.05,9.23,,6.41,12.82,7.69,6.15,9.48,4.87,,4.1,5.13,,7.95,29.48,5.89,7.69,4.61,4.61,5.64,40.24,5.38,9.74,6.15,5.38,5.13,10.294444,3.644444,20.188889,0.0,,1.466667,54.818347
US_OK_40135,2020-11-13,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,20,0,1540,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,10,18,,0,-12,3,6.58,8.42,8.69,8.16,,9.47,8.16,,5.53,7.11,3.95,4.74,4.47,3.95,7.11,8.42,23.95,6.58,6.32,5.53,,7.9,40.01,4.47,6.32,5.26,,5.53,10.994444,2.655556,18.066667,0.028222,,2.055556,54.291821
US_OK_40135,2020-11-14,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,12,0,1552,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,5,6,,13,-8,4,8.29,8.6,8.9,9.21,6.45,6.75,12.89,5.53,4.61,11.05,4.61,,4.3,,6.14,10.44,21.8,4.91,9.21,5.83,4.3,,39.91,,7.67,4.91,,8.9,15.766667,11.116667,22.861111,0.4445,,9.938889,68.582295
US_OK_40135,2020-11-15,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,18,0,1570,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,4,,,23,-10,,5.03,7.55,11.64,5.66,4.4,10.06,12.89,,6.29,8.81,,5.97,,5.35,4.72,,27.68,7.55,8.18,,6.6,6.92,41.51,,8.18,5.35,5.03,10.06,13.444444,6.305556,22.783333,6.321778,,-0.005556,40.456992
US_OK_40135,2020-11-16,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,11,0,1581,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-1,12,,4,-17,7,,7.21,9.78,11.84,5.66,7.72,10.29,6.18,6.95,10.29,,4.12,7.46,4.89,,9.27,25.73,5.4,7.72,6.95,6.43,,33.97,3.86,8.49,4.63,9.01,,8.405556,-0.072222,20.261111,0.0,,-2.583333,46.633878
US_OK_40135,2020-11-17,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,12,0,1593,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,0,3,,17,-18,6,8.33,6.51,14.06,8.86,7.55,6.77,8.07,9.12,5.47,10.42,5.73,3.65,4.43,,3.65,10.16,26.3,5.47,11.2,6.77,4.95,8.6,39.07,5.73,8.33,3.91,4.95,5.47,10.311111,1.011111,20.955556,0.0,,-1.188889,45.246891
US_OK_40135,2020-11-18,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,19,0,1612,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,10,12,,4,-16,2,4.64,8.0,10.06,10.32,10.06,4.64,9.03,5.16,5.16,9.54,,4.9,3.61,6.45,3.61,9.54,25.53,7.74,7.74,3.61,4.64,6.45,37.91,4.9,7.48,3.61,4.9,5.42,12.3,5.166667,20.766667,0.0,,-1.055556,40.168313
US_OK_40135,2020-11-19,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,23,0,1635,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,9,13,,9,-18,3,5.42,8.52,10.33,12.13,6.45,4.39,8.26,8.26,,4.65,4.39,7.49,,,5.42,6.71,27.88,5.68,7.23,3.87,6.2,4.39,39.24,5.42,9.29,5.42,5.16,4.91,15.833333,10.027778,22.583333,0.0,,1.961111,39.787351
US_OK_40135,2020-11-20,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,29,0,1664,14,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,10,18,,1,-16,5,3.95,5.79,11.84,10.0,4.47,4.21,9.47,4.74,6.58,6.84,,3.95,4.21,6.32,5.79,6.58,22.9,6.84,8.16,6.32,5.0,5.26,35.53,4.21,7.63,5.53,5.26,3.95,17.222222,12.530864,21.901235,0.0,,12.382716,73.269293
