location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_OK_40089,2021-12-07,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5882,135,1,10881,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,11,10,,-20,-12,3,,6.74,9.66,7.41,,3.82,13.48,8.98,7.86,,4.04,7.64,22.46,3.37,5.62,3.59,29.88,5.62,4.49,4.311111,-0.938889,10.722222,0.8636,-3.955556,55.088033
US_OK_40089,2021-12-08,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,13,3,5895,138,14,10895,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,19,8,,,-13,0,3.59,3.83,8.37,3.35,4.3,5.26,11.23,7.17,7.65,3.83,,5.98,17.69,4.54,8.13,5.26,32.03,4.54,5.26,6.494444,-0.355556,16.127778,0.0,0.777778,67.165222
US_OK_40089,2021-12-09,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5895,138,15,10910,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,17,7,,,-13,-1,,5.67,10.88,5.89,4.08,5.44,10.66,6.12,6.58,5.67,,8.84,19.73,5.89,4.76,4.08,23.81,5.44,,14.194444,7.311111,23.266667,0.0,9.722222,74.666232
US_OK_40089,2021-12-10,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5895,138,18,10928,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,7,4,,-9,-13,0,4.73,5.63,7.65,3.83,,5.4,5.18,3.15,6.98,3.6,,6.75,11.93,6.75,3.83,4.5,21.61,4.28,,20.066667,13.761111,26.144444,0.0,16.744444,81.390173
US_OK_40089,2021-12-11,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5895,138,23,10951,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,10,10,24,,-12,,5.22,5.22,10.19,6.96,,,9.94,5.97,6.96,3.73,,5.72,16.41,5.22,6.96,3.48,25.11,6.96,,11.477778,3.6,24.216667,2.342444,2.9,55.743456
US_OK_40089,2021-12-12,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5895,138,16,10967,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,7,,,,-11,,4.82,,8.03,6.69,6.69,4.55,8.83,6.42,5.62,3.75,,5.62,13.11,,6.69,,29.17,5.08,4.01,3.038889,-4.338889,13.061111,0.0,-3.316667,63.219303
US_OK_40089,2021-12-13,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5895,138,5,10972,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,16,11,,-29,-13,0,4.6,4.37,9.19,8.73,4.83,,8.5,5.29,5.52,,,7.35,22.29,4.37,3.91,,30.8,3.91,5.52,7.227778,0.0,17.983333,0.0,-0.383333,58.94733
US_OK_40089,2021-12-14,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5895,138,0,10972,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,18,7,,,-13,2,4.27,4.5,8.1,4.27,4.95,4.05,10.57,7.2,7.87,4.05,3.6,6.97,18.0,3.82,5.4,4.27,34.42,4.95,4.27,15.311111,11.761111,21.094444,0.889,11.061111,75.948845
US_OK_40089,2021-12-15,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,9,1,5904,139,0,10972,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,27,18,,,-14,-2,4.01,5.19,8.02,6.37,4.96,,5.9,5.66,8.73,4.48,3.78,7.32,18.41,5.19,5.66,,26.67,5.9,,21.5,19.644444,25.1,1.55575,17.85,79.888556
US_OK_40089,2021-12-16,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5904,139,13,10985,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,20,5,,,-15,0,4.36,,9.21,6.3,,5.57,9.45,7.03,9.21,,,7.03,20.59,4.12,7.03,4.12,29.8,6.06,4.6,20.205556,15.238889,24.105556,0.85725,15.788889,76.045477
US_OK_40089,2021-12-17,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5904,139,21,11006,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,10,2,,-19,-16,2,6.12,,11.51,3.43,,5.63,9.06,6.12,7.59,4.9,3.92,7.34,22.52,,4.9,4.41,29.62,5.14,5.63,16.922222,12.677778,23.888889,10.740571,13.616667,81.038277
US_OK_40089,2021-12-18,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5904,139,0,11006,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,8,10,8,,-13,,,4.81,8.89,3.85,5.05,4.57,8.41,4.81,5.53,4.33,,6.25,17.54,4.08,6.73,3.36,26.43,6.25,5.29,14.083333,7.477778,21.616667,12.155714,10.638889,79.846093
US_OK_40089,2021-12-19,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5904,139,28,11034,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,24,,,,-15,,6.8,4.13,8.01,7.04,4.61,,11.65,6.31,9.22,4.86,6.07,4.13,20.39,3.4,,,34.47,5.58,3.88,3.316667,-0.722222,8.105556,10.668,-1.016667,73.383652
US_OK_40089,2021-12-20,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5904,139,1,11035,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,33,19,,,-26,5,3.47,3.24,12.72,5.78,7.63,6.25,13.42,5.78,9.02,4.39,3.47,5.55,20.12,6.25,8.1,5.78,32.85,7.63,6.71,1.244444,-1.888889,4.961111,0.0635,-0.561111,87.866451
US_OK_40089,2021-12-21,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5904,139,1,11036,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,35,20,,-32,-26,5,4.89,3.96,8.62,7.22,,7.92,17.23,5.82,9.78,,,6.99,23.29,3.73,6.06,,33.3,4.66,5.36,4.855556,-0.55,14.166667,0.889,1.883333,81.277658
US_OK_40089,2021-12-22,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,17,0,5921,139,12,11048,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,45,25,,,-27,1,7.86,7.36,10.8,6.63,4.66,,12.52,4.42,6.63,,4.66,6.63,25.28,5.65,5.4,,35.1,7.61,7.86,6.188889,-0.611111,15.927778,0.0,1.988889,74.565711
US_OK_40089,2021-12-23,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5921,139,8,11056,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,54,42,,-29,-40,5,3.81,6.34,11.67,6.34,6.6,5.33,15.48,8.63,9.39,4.82,3.81,5.83,21.57,3.81,7.1,,31.97,6.09,7.1,11.644444,4.722222,20.733333,0.0,7.327778,74.99324
US_OK_40089,2021-12-24,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5921,139,0,11056,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-5,22,,-45,-59,12,4.6,3.63,8.23,6.78,4.36,4.6,13.56,9.2,4.12,,4.84,5.57,18.89,,6.78,,25.67,,6.78,18.55,14.844444,24.25,0.0,13.622222,73.136707
US_OK_40089,2021-12-25,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5921,139,0,11056,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-81,-44,45,,-58,,3.23,6.69,10.61,3.69,3.69,,11.99,5.54,6.0,3.69,3.23,4.15,17.07,,7.15,4.38,29.76,5.54,,21.122222,17.427778,26.105556,0.0,14.583333,66.338068
US_OK_40089,2021-12-26,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5921,139,0,11056,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,31,,,,-12,,3.43,3.88,15.08,5.94,,4.57,13.02,8.0,9.82,5.03,8.68,3.66,20.33,5.03,7.31,3.43,31.99,5.71,7.77,16.405556,11.35,22.344444,0.0,13.9,85.260887
US_OK_40089,2021-12-27,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5921,139,35,11091,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,33,13,,-31,-31,5,5.68,8.09,11.81,6.12,4.37,6.56,17.49,9.4,9.62,5.47,5.25,7.65,22.74,4.15,7.65,3.72,36.95,5.25,3.5,20.161111,16.95,23.933333,0.0,15.438889,74.569813
US_OK_40089,2021-12-28,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5921,139,0,11091,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,28,13,,-20,-31,6,3.9,5.95,12.31,5.54,3.08,5.74,14.15,9.02,9.44,6.36,4.72,5.33,26.46,6.56,6.56,4.51,30.56,5.13,5.13,19.6,14.627778,25.022222,0.036286,14.272222,71.684161
US_OK_40089,2021-12-29,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,23,0,5944,139,7,11098,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,30,7,,,-29,5,3.81,4.61,11.42,6.41,5.01,,17.83,8.81,7.01,4.41,3.21,9.41,24.44,6.01,5.81,,36.66,3.21,5.01,13.455556,8.577778,20.105556,0.979714,10.6,83.151178
US_OK_40089,2021-12-30,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5944,139,23,11121,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,37,20,,,-34,4,,3.54,12.17,6.2,4.87,7.08,12.39,5.98,7.97,4.87,6.2,6.86,20.59,5.09,5.98,5.53,34.97,5.31,,14.222222,10.8,21.011111,8.763,11.683333,84.833696
US_OK_40089,2021-12-31,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5944,139,0,11121,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,6,12,,-42,-46,10,3.35,4.19,7.12,5.02,3.14,3.14,10.89,6.07,7.54,3.98,6.07,6.07,20.93,,5.86,4.19,23.66,6.91,3.56,16.338889,11.272222,21.611111,0.03175,13.366667,82.943865
US_OK_40089,2022-01-01,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5944,139,0,11121,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-27,-12,20,,-31,,5.01,5.63,12.11,6.68,3.34,4.38,14.19,8.77,8.35,3.34,6.68,6.26,19.62,3.13,8.35,6.05,31.1,5.22,4.8,16.572222,6.333333,20.605556,6.386286,15.116667,91.31665
US_OK_40089,2022-01-02,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5944,139,0,11121,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-7,,,,-20,,4.01,7.07,8.72,6.6,4.24,6.36,18.39,8.96,7.78,4.95,4.48,6.13,22.39,4.48,5.42,4.95,31.82,6.13,3.54,-2.483333,-6.422222,6.527778,21.59,-6.477778,74.180012
US_OK_40089,2022-01-03,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5944,139,0,11121,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,18,10,,-31,-20,5,,5.78,10.86,9.24,,3.23,14.79,8.09,8.78,4.16,6.7,6.7,24.95,,9.7,3.23,34.89,5.08,3.93,-1.038889,-7.255556,9.016667,0.0,-8.055556,59.105014
US_OK_40089,2022-01-04,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,5944,139,37,11158,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,11,8,,-30,-16,5,6.31,4.96,12.18,4.28,,4.28,21.65,11.5,7.89,6.09,3.83,8.57,22.77,3.61,5.41,5.86,32.25,,5.86,3.177778,-3.772222,12.833333,0.0,-5.738889,52.407418
US_OK_40089,2022-01-05,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,96,1,6040,140,5,11163,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,15,8,,,-15,3,4.28,5.41,12.18,6.76,6.54,6.76,18.26,9.92,7.67,6.09,6.31,7.67,24.12,8.79,6.31,4.28,37.2,6.99,4.51,6.866667,-0.222222,15.494444,0.0,-1.594444,54.93973
US_OK_40089,2022-01-06,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6040,140,0,11163,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,6,2,,,-17,3,7.3,4.56,10.04,4.56,,6.16,16.66,10.73,7.07,5.25,4.79,9.36,21.91,7.53,6.16,7.3,31.49,4.79,5.93,5.2,1.111111,9.633333,0.0,-3.8,52.652267
US_OK_40089,2022-01-07,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6040,140,25,11188,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-7,-1,,-42,-15,8,4.76,6.35,10.66,3.85,4.54,,19.27,9.75,5.44,4.99,4.08,8.39,20.41,3.17,7.48,4.54,28.57,7.26,4.31,-0.838889,-5.466667,7.022222,0.0,-6.966667,63.241811
US_OK_40089,2022-01-08,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6040,140,3,11191,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-12,-1,-22,,-17,,6.81,5.83,13.86,6.08,,3.65,21.88,11.43,6.81,4.86,6.08,8.27,22.61,5.35,6.56,4.13,35.25,8.99,,5.211111,3.238889,9.194444,0.362857,0.394444,71.23583
US_OK_40089,2022-01-09,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6040,140,18,11209,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-12,,,,-23,,6.14,5.34,11.75,,5.61,4.81,16.83,11.22,8.28,,7.21,9.35,28.31,5.34,7.75,4.81,33.39,4.01,5.34,12.477778,7.238889,17.1,13.280571,10.177778,86.015612
US_OK_40089,2022-01-10,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6040,140,4,11213,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,2,9,,-28,-20,5,4.7,7.28,10.8,6.34,7.52,3.76,22.31,13.86,7.99,,10.33,7.28,22.31,4.93,6.11,6.11,28.42,5.64,3.29,4.65,-3.183333,12.555556,1.298222,-5.538889,47.720826
US_OK_40089,2022-01-11,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6040,140,0,11213,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-1,7,,,-21,5,3.26,4.66,13.05,5.36,4.9,5.13,23.08,10.49,8.16,4.2,7.69,4.2,25.18,4.9,4.66,4.43,28.91,5.59,3.5,4.3,-3.677778,15.405556,0.0,-4.922222,51.492428
US_OK_40089,2022-01-12,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,289,0,6329,140,18,11231,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,7,1,,,-26,6,3.72,5.11,11.61,6.04,3.25,6.04,18.58,13.7,8.13,,9.52,5.8,25.08,7.89,6.27,4.88,32.28,9.75,5.8,6.916667,-0.666667,17.033333,0.0,-2.483333,51.437303
US_OK_40089,2022-01-13,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6329,140,9,11240,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-2,-1,,-29,-33,8,5.08,3.87,12.58,8.22,,4.11,25.16,10.16,5.8,7.26,7.98,10.88,30.96,7.01,5.32,4.84,31.69,8.47,,9.561111,0.383333,21.855556,0.0,-0.433333,49.991475
US_OK_40089,2022-01-14,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6329,140,12,11252,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-6,1,,-35,-32,9,4.17,5.39,11.28,3.92,4.41,3.92,23.05,14.96,8.34,3.43,13.49,8.83,26.24,4.17,7.36,,29.42,5.15,4.9,9.544444,1.861111,17.611111,0.0,1.422222,57.261793
US_OK_40089,2022-01-15,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6329,140,0,11252,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-17,1,-1,,-27,,,4.35,13.05,4.58,3.89,,17.86,11.22,10.53,3.89,5.49,5.49,20.6,,6.64,4.35,32.96,5.49,3.43,5.506173,-2.549383,14.302469,0.2032,-0.808642,63.934138
US_OK_40089,2022-01-16,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6329,140,9,11261,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-9,,,,-26,,5.5,4.58,13.29,6.87,4.81,3.67,17.64,12.37,10.31,5.73,8.48,4.81,18.56,7.33,8.02,3.67,28.64,5.73,4.81,0.462963,-2.759259,8.018519,0.8128,-3.32716,75.869795
US_OK_40089,2022-01-17,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6329,140,0,11261,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-2,-3,,,-38,10,4.23,6.46,9.7,7.46,,,18.4,11.69,6.46,4.48,7.96,10.2,23.12,3.73,6.71,6.22,33.32,5.47,6.22,4.555556,-2.654321,14.993827,0.0,-2.67284,59.875621
US_OK_40089,2022-01-18,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6329,140,15,11276,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,4,8,,-23,-20,6,4.77,5.0,7.05,8.87,5.23,4.77,15.91,7.73,6.59,3.41,6.82,9.55,23.19,7.73,6.14,4.77,38.2,4.77,7.05,8.697531,0.925926,19.648148,0.0,1.845679,62.625188
US_OK_40089,2022-01-19,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,480,0,6809,140,7,11283,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,5,9,,-32,-20,4,4.19,5.58,9.3,7.91,3.72,5.35,16.98,13.26,6.51,3.96,6.98,7.68,24.19,8.14,5.82,,31.4,4.42,,13.537037,6.666667,17.969136,0.108857,9.382716,76.012726
US_OK_40089,2022-01-20,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6809,140,13,11296,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-1,6,,-29,-21,7,3.85,5.44,9.29,7.7,3.85,3.62,13.14,9.97,7.02,4.3,5.44,6.34,17.89,7.02,6.79,5.89,32.16,5.21,5.21,0.475309,-3.839506,6.950617,0.705556,-8.401235,51.474408
US_OK_40089,2022-01-21,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6809,140,20,11316,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-6,1,,-31,-19,7,4.8,3.43,8.01,7.32,,,14.87,8.01,6.86,3.89,4.58,8.46,18.99,4.58,6.18,7.09,33.17,7.32,,-2.339506,-8.320988,4.611111,0.0,-12.95679,44.146014
US_OK_40089,2022-01-22,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6809,140,5,11321,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-2,4,17,,-13,,4.88,6.34,8.79,5.61,,4.15,11.96,7.32,6.59,3.9,5.12,6.34,18.55,3.42,4.39,4.64,33.68,4.64,5.12,-1.283951,-8.598765,8.469136,0.0,-10.993827,47.780011
US_OK_40089,2022-01-23,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6809,140,19,11340,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,-7,,,,-16,,4.62,,9.51,4.88,,4.37,13.1,8.48,6.94,,7.19,6.42,20.55,4.62,8.22,4.62,30.57,7.71,7.71,3.654321,-4.944444,17.074074,0.0,-5.851852,49.991867
US_OK_40089,2022-01-24,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,6809,140,2,11342,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,2,5,,,-13,3,,5.53,8.18,5.53,5.09,,13.05,7.74,7.52,4.2,3.54,6.41,18.14,5.53,5.09,5.53,29.2,3.32,6.19,6.697531,-1.537037,16.709877,0.112889,-0.320988,60.991744
