location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35029,2022-03-29,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6687,123,3,17591,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-11,-9,,3,-2,4,8.96,16.48,6.81,7.16,10.39,18.98,,33.67,6.45,18.038889,10.422222,26.555556,0.0,,-6.548611,18.890091
US_NM_35029,2022-03-30,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,1,6688,124,2,17593,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-5,-3,,16,-7,4,6.62,14.71,15.45,7.36,10.3,24.27,6.25,33.1,,11.105556,5.777778,19.944444,0.705556,,0.652778,49.264414
US_NM_35029,2022-03-31,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6688,124,9,17602,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-6,4,,2,-3,0,5.8,16.63,7.74,6.58,7.74,20.89,5.8,32.49,,13.844444,5.561111,21.666667,0.0254,,-1.645833,34.185517
US_NM_35029,2022-04-01,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,3,0,6691,124,11,17613,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,1,2,,9,0,0,,14.87,9.39,9.78,9.0,19.57,,36.39,,16.083333,5.577778,25.366667,0.0,,-5.111111,22.789342
US_NM_35029,2022-04-02,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6691,124,10,17623,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-3,5,,3,0,,6.71,12.52,,8.5,14.31,20.57,,31.3,,17.761111,6.127778,27.138889,0.0,,-6.895833,17.981081
US_NM_35029,2022-04-03,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6691,124,2,17625,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,5,-3,,6,-14,,10.38,12.54,10.38,,8.22,14.71,8.65,36.77,,18.977778,7.344444,27.627778,0.0,,-9.458333,13.641266
US_NM_35029,2022-04-04,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,10,0,6701,124,2,17627,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,2,-3,,5,5,0,9.87,12.24,11.05,6.32,,16.98,,34.34,,17.627778,8.638889,27.0,0.0,,-8.9375,15.308535
US_NM_35029,2022-04-05,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,1,6701,125,3,17630,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,1,0,,1,-5,2,6.97,15.5,,6.59,8.91,21.31,,34.09,,19.816667,9.166667,29.911111,0.0,,-3.416667,20.58924
US_NM_35029,2022-04-06,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,1,6701,126,11,17641,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-1,-1,,3,-9,2,5.8,14.3,,9.28,15.07,24.73,,39.81,7.73,21.361111,11.066667,29.272222,0.0,,-4.975309,16.866383
US_NM_35029,2022-04-07,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6701,126,3,17644,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-2,0,,-2,-5,1,5.87,17.6,6.65,9.78,11.73,20.73,,30.9,,16.661111,6.761111,26.333333,0.0,,-17.092593,8.431927
US_NM_35029,2022-04-08,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,6702,126,16,17660,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-6,5,,-2,-1,0,8.1,14.91,,10.23,8.52,26.42,,38.77,,14.338889,2.822222,23.877778,0.0,,-17.648148,9.274963
US_NM_35029,2022-04-09,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6702,126,11,17671,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-6,9,,-1,-6,,10.24,12.57,7.91,,7.45,14.89,,33.51,8.38,17.188889,3.711111,29.638889,0.0,,-14.802469,9.806036
US_NM_35029,2022-04-10,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6702,126,6,17677,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,3,2,,1,-16,,,13.87,10.4,10.83,9.53,16.03,6.5,34.66,,22.055556,14.716667,28.188889,0.0,,-7.882716,12.863025
US_NM_35029,2022-04-11,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,6,0,6708,126,2,17679,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,2,10,,3,6,1,,16.23,10.96,12.58,12.58,21.51,,36.52,,20.744444,13.044444,27.761111,0.0,,-2.771605,20.454444
US_NM_35029,2022-04-12,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,-1,0,6707,126,0,17679,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-9,-6,,-4,-2,5,7.58,16.3,12.13,11.0,9.1,19.34,,45.5,9.1,21.061111,12.611111,27.194444,0.0,,-2.320988,20.697378
US_NM_35029,2022-04-13,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,2,-1,6709,125,9,17688,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,7,7,,6,-5,3,9.24,12.06,14.87,9.24,9.24,18.09,7.64,38.58,9.24,15.261111,6.416667,24.783333,0.0,,-14.012346,12.134311
US_NM_35029,2022-04-14,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6709,125,12,17700,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,2,16,,1,-7,0,,8.3,9.12,11.61,7.47,19.08,7.05,27.79,8.71,14.961111,2.577778,25.661111,0.0,,-23.481481,5.457533
US_NM_35029,2022-04-15,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,1,6709,126,6,17706,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-9,-5,,3,-35,5,,12.42,11.09,11.54,8.88,17.75,,33.72,,18.683333,6.611111,28.861111,0.0,,-16.796296,7.762295
US_NM_35029,2022-04-16,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6709,126,17,17723,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-11,9,16,-8,-18,,7.7,12.99,,,7.22,23.09,,37.04,,20.716667,9.95,28.955556,0.0,,-15.462963,7.649024
US_NM_35029,2022-04-17,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6709,126,6,17729,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-26,-6,,4,-25,,,11.81,8.37,12.3,,13.78,,31.0,11.32,21.188889,9.583333,30.111111,0.0,,-14.376543,7.976005
US_NM_35029,2022-04-18,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,5,0,6714,126,1,17730,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-4,-1,,7,-18,0,7.46,14.92,7.46,9.95,9.54,14.51,,26.95,,20.45,6.172222,32.272222,0.0,,-17.975309,6.180839
US_NM_35029,2022-04-19,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,6715,126,1,17731,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-2,-4,,11,-4,2,,15.67,7.63,15.67,10.04,28.12,7.23,43.79,,23.805556,12.844444,31.705556,0.0,,-3.820988,16.421653
US_NM_35029,2022-04-20,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,6716,126,0,17731,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-1,-3,,13,-7,3,8.89,11.6,8.89,15.46,8.5,20.87,,33.63,,24.427778,13.605556,31.577778,0.0,,-9.635802,9.669219
US_NM_35029,2022-04-21,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6716,126,8,17739,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,0,3,,3,-7,1,6.12,11.42,6.93,8.16,11.01,24.47,,40.37,,22.877778,11.844444,31.438889,0.0,,-9.728395,10.475576
US_NM_35029,2022-04-22,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6716,126,9,17748,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-10,-6,,-1,-8,4,,14.06,6.43,8.84,13.66,14.46,7.23,28.53,,23.511111,12.461111,31.722222,0.0,,-7.839506,11.738415
US_NM_35029,2022-04-23,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6716,126,11,17759,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-2,3,-6,4,-7,,,10.97,8.11,,7.16,12.88,,34.84,10.02,19.983333,11.177778,30.861111,0.0,,-5.62963,17.411282
US_NM_35029,2022-04-24,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6716,126,5,17764,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,8,2,,4,-9,,7.24,12.22,,8.6,6.79,11.76,7.24,44.34,,17.633333,6.716667,25.638889,0.0,,-10.0,14.051426
US_NM_35029,2022-04-25,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6716,126,1,17765,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-1,-5,,5,3,1,,18.08,10.61,8.64,,22.4,,34.97,,17.927778,6.877778,25.8,0.0,,-9.444444,14.785601
US_NM_35029,2022-04-26,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6716,126,3,17768,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-2,-3,,18,-4,1,8.88,10.09,,6.86,10.9,14.53,,38.75,,18.672222,9.338889,26.633333,0.0,,0.623457,29.848618
US_NM_35029,2022-04-27,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6716,126,0,17768,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-3,-1,,11,-9,2,8.68,13.41,,11.44,12.23,23.27,,36.29,,22.055556,11.338889,31.633333,0.0,,4.691358,32.120195
US_NM_35029,2022-04-28,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,1,6717,127,7,17775,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-3,0,,7,-6,0,6.1,15.05,8.54,,10.17,22.78,8.14,39.87,,22.7,12.144444,31.394444,0.0,,-10.450617,9.992831
US_NM_35029,2022-04-29,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,2,0,6719,127,5,17780,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-5,-5,,0,-4,-1,,13.43,8.81,9.65,,13.85,,35.67,,22.283333,11.733333,29.761111,0.0,,-11.697531,9.334429
US_NM_35029,2022-04-30,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6719,127,3,17783,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-4,7,10,-3,-8,,8.01,8.01,,,,27.8,,28.27,9.89,20.761111,8.511111,29.216667,0.0,,-14.469136,8.131369
US_NM_35029,2022-05-01,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6719,127,3,17786,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,5,2,,13,-11,,,11.12,9.35,11.12,12.46,15.57,,31.6,,22.433333,10.15,31.366667,0.0,,-9.975309,10.59868
US_NM_35029,2022-05-02,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,-2,1,6717,128,4,17790,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,1,1,,-3,1,0,6.36,13.91,,10.34,12.32,17.09,,29.82,8.35,23.538889,13.333333,31.283333,0.0,,-9.555556,10.256264
US_NM_35029,2022-05-03,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,6718,128,2,17792,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,3,3,,7,-2,0,,14.05,8.13,9.61,8.87,15.9,8.13,41.41,,22.733333,13.65,30.161111,0.0,,-7.197531,12.986988
US_NM_35029,2022-05-04,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6718,128,1,17793,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-1,-3,,3,-10,3,,16.79,8.4,9.16,6.87,17.18,,32.06,6.11,23.583333,15.544444,29.638889,0.0,,-7.222222,12.402509
US_NM_35029,2022-05-05,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6718,128,0,17793,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-3,3,,1,-8,-1,10.26,11.44,,8.29,13.41,22.49,,30.77,,20.538889,9.638889,29.45,0.0,,-10.388889,11.460164
US_NM_35029,2022-05-06,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,4,0,6722,128,11,17804,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-10,0,,-4,-5,1,8.47,13.71,,12.91,10.08,20.57,8.47,35.09,,22.788889,9.911111,33.066667,0.0,,-11.771605,8.897112
US_NM_35029,2022-05-07,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6722,128,2,17806,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-4,13,-1,-6,-14,,,7.84,,7.84,,16.14,,33.65,,25.427778,13.111111,34.027778,0.0,,-13.037037,6.938782
US_NM_35029,2022-05-08,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,6722,128,2,17808,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,7,4,,3,-11,,,11.45,6.61,10.13,8.81,14.98,,29.96,7.05,26.322222,16.188889,33.605556,0.0,,-12.154321,7.09794
US_NM_35029,2022-05-09,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,-1,0,6721,128,3,17811,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,0,1,,1,6,-1,7.41,10.13,9.36,,12.08,21.83,5.85,33.91,,25.338889,17.194444,32.294444,0.0,,-7.191358,11.05492
US_NM_35029,2022-05-10,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,6722,128,2,17813,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,3,4,,8,-3,-1,,11.86,8.7,8.7,10.67,18.97,7.11,35.96,6.32,24.705556,12.577778,33.1,0.0,,-7.481481,11.23751
US_NM_35029,2022-05-11,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,1,6722,129,3,17816,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-4,0,,1,-8,1,8.02,14.43,10.43,8.82,9.62,26.06,,42.5,,25.583333,13.633333,34.25,0.0,,-6.765432,11.154003
US_NM_35029,2022-05-12,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,6723,129,19,17835,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-3,4,,3,-3,0,6.74,8.72,7.13,9.91,11.49,17.83,6.74,34.47,6.34,26.105556,16.25,34.216667,0.0,,-8.82716,9.32239
US_NM_35029,2022-05-13,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,2,0,6725,129,4,17839,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-8,-2,,0,-3,-1,10.17,15.05,8.13,12.2,6.92,18.3,6.92,29.69,,22.461111,9.604938,32.3,0.0,,-22.32716,3.702466
US_NM_35029,2022-05-14,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,5,17844,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-11,5,8,4,-2,,,7.65,,9.09,,21.52,,32.05,,23.177778,10.074074,34.266667,0.0,,-21.592593,3.810881
US_NM_35029,2022-05-15,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,1,17845,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,5,-1,,8,-11,,,8.11,8.56,8.56,10.82,15.32,,30.2,,24.733333,9.901235,36.111111,0.0,,-18.944444,4.364038
US_NM_35029,2022-05-16,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,4,17849,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,0,3,,1,7,-1,,9.6,8.8,10.0,10.8,20.01,6.0,39.61,11.6,26.622222,14.211111,36.577778,0.0,,-14.808642,5.583157
US_NM_35029,2022-05-17,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,0,17849,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-2,3,,6,0,0,,6.4,,11.21,11.21,24.81,6.4,32.01,,26.822222,16.122222,35.833333,0.0,,-12.04321,6.788289
US_NM_35029,2022-05-18,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,13,17862,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-6,2,,-1,-4,2,,8.03,10.44,10.84,11.24,16.46,7.23,37.35,,26.4,16.255556,34.055556,0.0,,-9.54321,8.515059
US_NM_35029,2022-05-19,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,8,17870,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,1,7,,12,-8,-1,,14.62,6.32,10.27,9.09,22.91,9.88,38.71,5.92,26.688889,16.033333,34.066667,0.0,,-8.0,9.507288
US_NM_35029,2022-05-20,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,6,17876,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-4,4,,1,-5,0,,10.06,,8.45,10.06,19.31,6.44,32.59,,25.655556,16.855556,33.383333,0.0,,-5.709877,12.096032
US_NM_35029,2022-05-21,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,6,17882,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-7,8,2,2,-8,,,7.89,,12.53,,25.98,,37.12,8.81,25.377778,17.016667,32.694444,0.0,,-3.191358,14.970786
US_NM_35029,2022-05-22,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,5,17887,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,4,,,17,-15,,,10.91,8.18,7.73,9.55,19.55,,42.74,8.18,21.622222,14.111111,32.083333,0.0,,-1.839506,20.94356
US_NM_35029,2022-05-23,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,0,17887,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,2,4,,8,3,-1,6.84,10.46,8.04,11.26,12.87,30.57,10.06,38.62,6.03,21.244444,10.972222,31.922222,0.0,,0.987654,25.791565
US_NM_35029,2022-05-24,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,0,17887,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-2,-1,,13,-7,1,,10.98,8.23,10.2,9.8,29.41,5.88,34.9,7.06,23.872222,12.261111,31.633333,0.0,,-5.938272,13.218794
US_NM_35029,2022-05-25,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,0,17887,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,3,-2,,15,-7,1,8.54,13.01,8.54,11.79,11.79,25.61,7.72,39.43,,21.072222,10.011111,31.483333,0.0,,-6.802469,15.017806
US_NM_35029,2022-05-26,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,,,,,10,17897,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,2,10,,17,-11,0,,6.22,,9.12,,20.32,,36.49,,24.883333,11.822222,35.055556,0.0,,-7.030864,11.354853
